Jul.Day,YYYY/MM/DD,Wdy,PAB/USD,PEN/USD,PHP/USD,XPT/USD,PLN/USD,PTE/USD,RON/USD,RUB/USD,SAR/USD,RSD/USD,XAG/USD,SGD/USD,SKK/USD,SIT/USD,ZAR/USD,KRW/USD,ESP/USD,XDR/USD,LKR/USD,SDD/USD
2451387,7/27/1999,Tue,1,3.3308,38.299,0.0028921,3.821,188.64,1.56161,24.235,3.7517,,0.19392,1.687,42.013,,6.1338,1203.8,156.56,0.73693,71.784,256.1576
2451388,7/28/1999,Wed,1,3.3319,38.302,0.0029072,3.8213,188.33,1.55947,24.171,3.7585,,0.19399,1.6796,41.992,,6.1473,1197.3,156.3,0.73616,71.747,255.4861
2451389,7/29/1999,Thu,1,3.3319,38.342,0.0028913,3.8233,187.08,1.57036,23.991,3.7555,,0.1849,1.6889,41.656,,6.1652,1203.5,155.27,0.73274,71.639,256.2243
2451390,7/30/1999,Fri,1,3.3325,38.505,0.0029101,3.8727,187.44,1.57582,24.288,3.7506,,0.18483,1.6847,42.162,,6.1532,1203.1,155.56,0.73221,71.694,257.0352
2451394,8/3/1999,Tue,1,3.3434,38.657,0.0028482,3.9456,187.72,1.57356,24.245,3.7535,,0.18375,1.6815,41.911,,6.1987,1197.5,155.79,0.7332,71.541,256.2664
2451395,8/4/1999,Wed,1,3.351,38.85,0.0028435,3.9267,186.17,1.57418,24.305,3.7511,,0.18341,1.6768,41.525,,6.1626,1200.2,154.51,0.7303,71.439,256.0496
2451396,8/5/1999,Thu,1,3.3464,38.808,0.0028474,3.9429,185.73,1.57556,24.454,3.7468,,0.18379,1.6741,41.07,,6.168,1200.4,154.14,0.72962,71.371,255.9541
2451397,8/6/1999,Fri,1,3.35,39.05,0.0028677,3.9367,186.14,1.57371,23.688,3.7468,,0.18704,1.6659,41.574,,6.1758,1199.2,154.48,0.731,71.372,256.5453
2451400,8/9/1999,Mon,1,3.3611,39.052,0.0028431,3.958,187.16,1.57065,25.309,3.7527,,0.18762,1.6686,41.864,,6.1678,1198.6,155.33,0.73351,71.372,256.1928
2451401,8/10/1999,Tue,1,3.3723,39.042,0.0028645,3.9339,186.46,1.57147,24.893,3.758,,0.18909,1.665,41.629,,6.1678,1199,154.75,0.73095,71.361,255.9269
2451402,8/11/1999,Wed,1,3.3841,39.25,0.0028535,3.9157,188,1.57315,24.964,3.7591,,0.18738,1.6723,42.062,,6.1396,1202.2,156.02,0.73372,71.394,256.0411
2451403,8/12/1999,Thu,1,3.3545,39.278,0.00284,3.9227,188.51,1.57308,24.814,3.7515,,0.18577,1.6733,42.078,,6.1225,1205.1,156.45,0.73507,71.414,256.029
2451404,8/13/1999,Fri,1,3.3668,39.29,0.0028568,3.9385,189.67,1.5727,24.877,3.751,,0.18848,1.6769,42.216,,6.1163,1206.3,157.42,0.73649,71.698,255.9673
2451407,8/16/1999,Mon,1,3.3544,39.428,0.0029124,3.9585,189.87,1.57578,24.645,3.7454,,0.19184,1.6706,42.379,,6.1084,1203.3,157.58,0.73606,71.838,256.4692
2451408,8/17/1999,Tue,1,3.3614,39.729,0.0028854,3.9546,190.5,1.57345,24.769,3.7555,,0.19121,1.6809,42.416,,6.1154,1205.1,158.1,0.7358,71.677,256.09
2451409,8/18/1999,Wed,1,3.3613,39.695,0.0028434,3.9541,190.79,1.57455,24.646,3.7492,,0.19076,1.674,42.144,,6.1205,1201.8,158.35,0.73408,71.781,256.2668
2451410,8/19/1999,Thu,1,3.3713,39.511,0.0028392,3.94,188.35,1.57755,24.707,3.7464,,0.19396,1.6775,41.847,,6.1284,1198.6,156.32,0.72913,71.631,256.198
2451411,8/20/1999,Fri,1,3.3681,39.506,0.002816,3.9492,188.15,1.57795,24.497,3.7476,,0.19268,1.6761,41.755,,6.1009,1200.1,156.15,0.72957,71.728,255.9454
2451414,8/23/1999,Mon,1,3.3569,39.542,0.0028596,3.9739,189.98,1.58026,25.532,3.7445,,0.19211,1.682,42.071,,6.0793,1197.4,157.67,0.7322,71.795,256.2239
2451415,8/24/1999,Tue,1,3.3626,39.716,0.002872,3.9745,190.9,1.57804,24.746,3.7629,,0.1945,1.6906,42.249,,6.1024,1199.4,158.43,0.73364,71.771,255.865
2451416,8/25/1999,Wed,1,3.3684,39.795,0.0028795,3.9704,191.52,1.58308,24.571,3.7491,,0.19737,1.6907,42.57,,6.1082,1192,158.95,0.73434,71.746,256.1414
2451417,8/26/1999,Thu,1,3.3645,39.762,0.0028822,3.9631,192.03,1.58243,24.753,3.7531,,0.19723,1.6916,42.336,,6.0933,1190.6,159.38,0.73552,71.484,256.0356
2451418,8/27/1999,Fri,1,3.3672,39.808,0.0028808,3.9655,191.6,1.58374,24.728,3.6992,,0.19554,1.6878,42.205,,6.0898,1182.3,159.01,0.73496,71.904,255.7722
2451421,8/30/1999,Mon,1,3.3749,39.647,0.0028929,3.9979,191.87,1.59176,24.685,3.7461,,0.19646,1.6878,42.31,,6.0902,1184.7,159.24,0.73456,71.937,256.9862
2451422,8/31/1999,Tue,1,3.3819,39.666,0.0028595,3.9688,189.47,1.59027,24.855,3.76,,0.19354,1.6841,41.58,,6.083,1180.6,157.25,0.72875,71.775,256.2723
2451423,9/1/1999,Wed,1,3.392,39.619,0.0028813,3.9422,189.44,1.58683,24.222,3.7461,,0.19336,1.6826,41.425,,6.0419,1184.8,157.22,0.72903,71.669,255.5717
2451424,9/2/1999,Thu,1,3.4013,39.761,0.0028347,4.0163,187.53,1.5879,25.534,3.7463,,0.19211,1.6849,40.91,,6.0543,1190.6,155.64,0.72663,71.527,255.734
2451425,9/3/1999,Fri,1,3.399,39.776,0.0028695,4.0323,189.01,1.58961,25.681,3.7513,,0.19522,1.6883,41.384,,6.0161,1190.7,156.86,0.7296,71.742,256.009
2451429,9/7/1999,Tue,1,3.3987,39.75,0.002822,4.1024,189.46,1.59812,24.464,3.7586,,0.19347,1.6922,41.456,,6.0461,1193.8,157.24,0.73087,71.523,256.4616
2451430,9/8/1999,Wed,1,3.4162,40.016,0.002825,4.0803,189.3,1.59848,24.422,3.7488,,0.194,1.6947,41.671,,6.0859,1194.7,157.1,0.73002,71.544,256.0173
2451431,9/9/1999,Thu,1,3.4108,40.236,0.0028021,4.0464,190.19,1.59997,25.712,3.7551,,0.19154,1.6875,41.463,,6.0793,1190.9,157.84,0.72653,71.547,256.0178
2451432,9/10/1999,Fri,1,3.4091,39.957,0.0027734,4.0217,192.76,1.59935,25.715,3.7475,,0.19331,1.6891,41.749,,6.0691,1190.3,159.98,0.73135,71.523,256.1536
2451435,9/13/1999,Mon,1,3.3941,39.827,0.0027295,4.0844,192.76,1.5989,25.598,3.7527,,0.195,1.684,42.206,,6.0719,1190.3,159.98,0.72809,71.637,256.0843
2451436,9/14/1999,Tue,1,3.4035,40.133,0.0026837,4.1398,192.7,1.60054,25.306,3.7477,,0.19416,1.6887,42.298,,6.0796,1193.3,159.93,0.72712,71.643,255.9081
2451437,9/15/1999,Wed,1,3.4074,40.125,0.0027002,4.1673,193,1.60639,25.312,3.7486,,0.19703,1.6889,42.645,,6.1093,1191.8,160.18,0.72516,71.621,256.73
2451438,9/16/1999,Thu,1,3.4151,40,0.002682,4.1561,192.46,1.60127,25.476,3.7482,,0.19666,1.6927,42.32,,6.1245,1199,159.73,0.7256,71.65,255.7568
2451439,9/17/1999,Fri,1,3.42,40.164,,,192.75,,,3.7579,,,1.6943,,,6.101,1203.3,159.97,0.72845,71.693,
2451442,9/20/1999,Mon,1,3.4197,40.147,0.0026742,4.0974,192.6,1.6088,25.512,3.7521,,0.19649,1.6984,42.028,,6.0864,1200.5,159.85,0.72752,71.901,256.7232
2451443,9/21/1999,Tue,1,3.4189,40.147,0.0026362,4.0745,191.63,1.60468,24.066,3.7402,,0.19204,1.6996,41.616,,6.0609,1201.8,159.04,0.72417,71.64,256.0684
2451444,9/22/1999,Wed,1,3.4192,40.225,0.0026109,4.0763,190.87,1.6037,25.301,3.7447,,0.18907,1.7082,41.443,,6.0669,1207.4,158.41,0.72191,72.006,255.9102
2451445,9/23/1999,Thu,1,3.4246,40.386,0.002671,4.112,192.47,1.61005,25.234,3.7559,,0.19043,1.7171,41.729,,6.0538,1207.3,159.74,0.72378,72.001,256.9251
2451446,9/24/1999,Fri,1,3.4326,40.933,0.0026846,4.0778,191.5,1.60332,25.25,3.7551,,0.19043,1.7099,41.162,,6.0418,1211.8,158.93,0.72251,71.848,255.6947
2451449,9/27/1999,Mon,1,3.4433,40.655,0.0025971,4.0973,192.17,1.60763,25.18,3.7562,,0.18734,1.7057,41.579,,6.0176,1210.9,159.49,0.7255,71.841,256.3034
2451450,9/28/1999,Tue,1,3.465,40.948,0.0024964,4.0994,190.7,1.60678,25.236,3.7577,,0.17875,1.715,41.087,,5.9816,1218.2,158.27,0.7238,71.85,256.1662
2451451,9/29/1999,Wed,1,3.4578,41.15,0.0024422,4.1245,188.84,1.60783,24.973,3.7472,,0.17533,1.7071,41.053,,6.0062,1217.7,156.73,0.72307,71.856,256.3349
2451452,9/30/1999,Thu,1,3.4605,40.845,0.0025658,4.1071,188.38,1.60955,25.059,3.7556,,0.179,1.7,40.679,,6,1216.9,156.35,0.72251,71.742,256.6077
2451453,10/1/1999,Fri,1,3.4659,40.75,0.0024877,4.0731,187.07,1.60105,25.187,3.7427,,0.17869,1.6935,40.111,,6.0143,1214.8,155.25,0.71848,71.68,255.2543
2451456,10/4/1999,Mon,1,3.4722,40.67,0.0024616,4.0742,187.29,1.60142,25.481,3.7539,,0.17814,1.6888,40.279,,6.0016,1211.7,155.44,0.7202,71.523,255.313
2451457,10/5/1999,Tue,1,3.4785,40.402,0.0024028,4.0734,187.51,1.60822,25.625,3.7436,,0.17651,1.674,40.602,,5.987,1206.7,155.62,0.72138,71.43,256.3969
2451458,10/6/1999,Wed,1,3.4699,39.932,0.0024852,4.0739,187.31,1.60831,25.781,3.7518,,0.18136,1.6781,40.273,,6.0448,1203.5,155.46,0.72182,71.162,256.4114
2451459,10/7/1999,Thu,1,3.4602,40.221,0.0023552,4.0655,186.99,1.60731,25.775,3.7515,,0.17971,1.6796,40.447,,6.0498,1202,155.18,0.72167,71.422,256.2505
2451460,10/8/1999,Fri,1,3.4578,40.531,0.002376,4.0829,188.55,1.60922,25.816,3.7566,,0.18123,1.6823,40.935,,6.0348,1203,156.48,0.723,71.366,256.5565
2451464,10/12/1999,Tue,1,3.4616,40.114,0.0023042,4.0587,186.72,1.60462,25.762,3.7491,,0.17941,1.6784,40.588,,6.075,1205.1,154.97,0.71965,71.637,255.824
2451465,10/13/1999,Wed,1,3.464,40.294,0.0023306,4.066,186.31,1.60524,25.692,3.7483,,0.17916,1.6847,40.412,,6.1156,1205.2,154.62,0.7206,71.625,255.9204
2451466,10/14/1999,Thu,1,3.4697,40.456,,,185.58,,,3.7546,,,1.6798,,,6.1084,1207.7,154.02,0.71902,71.693,
2451467,10/15/1999,Fri,1,3.4831,40.228,0.0024184,4.0556,184.13,1.60379,25.919,3.7474,,0.1881,1.6755,40.124,,6.1321,1204.5,152.81,0.71498,71.783,255.6905
2451470,10/18/1999,Mon,1,3.4749,40.229,0.0024342,4.0821,184.53,,26.088,3.7515,,0.18932,1.6759,40.513,,6.1544,1203.6,153.15,0.71471,71.801,257.3605
2451471,10/19/1999,Tue,1,3.4718,40.467,0.0024275,4.0709,185.06,1.60984,26.016,3.7549,,0.18881,1.6734,40.402,,6.1451,1205.2,153.59,0.71603,71.639,256.6546
2451472,10/20/1999,Wed,1,3.4696,40.276,0.0023363,4.1138,186.25,1.6422,24.47,3.761,,0.19097,1.6748,40.593,,6.1199,1204.7,154.57,0.71843,71.679,256.1087
2451473,10/21/1999,Thu,1,3.4702,40.307,0.0023628,4.119,185.49,1.64269,25.784,3.7581,,0.1933,1.6694,40.467,,6.1461,1205.3,153.95,0.71676,71.527,255.9567
2451474,10/22/1999,Fri,1,3.4649,40.098,0.0023459,4.1153,187.74,1.64536,25.525,3.7482,,0.18998,1.6645,40.871,,6.1312,1205.2,155.81,0.71989,71.496,256.0521
2451477,10/25/1999,Mon,1,3.4744,40.114,0.0023418,4.1309,187.93,1.64559,25.703,3.7564,,0.19031,1.6614,40.835,,6.1323,1204.4,155.97,0.71911,71.494,256.0273
2451478,10/26/1999,Tue,1,3.47,40.112,0.0024358,4.1401,189.53,1.64662,25.474,3.7432,,0.1923,1.6649,41.25,,6.1535,1203,157.3,0.72079,71.492,256.0356
2451479,10/27/1999,Wed,1,3.4864,40.003,0.0024331,4.2012,190.34,1.64642,25.8,3.7486,,0.1926,1.6715,41.47,,6.1544,1200.7,157.97,0.72118,71.368,256.0027
2451480,10/28/1999,Thu,1,3.4853,40.147,0.0023861,4.203,190.59,1.6506,24.843,3.75,,0.19108,1.668,41.509,,6.147,1198.9,158.18,0.723,71.431,256.0272
2451481,10/29/1999,Fri,1,3.4943,40.257,0.0023967,4.2071,190.59,1.65145,25.866,3.7526,,0.1885,1.6638,41.374,,6.1453,1199.5,158.18,0.72162,71.516,256.1595
2451484,11/1/1999,Mon,1,3.4819,40.26,0.0024264,4.2234,191.02,1.65091,25.958,3.7557,,0.19255,1.6576,42.028,,6.1538,1196.7,158.54,0.72226,71.381,256.0758
2451485,11/2/1999,Tue,1,3.4903,40.26,0.0024325,4.2178,190.8,1.66661,26.002,3.7489,,0.19256,1.6648,41.538,,6.1503,1193.1,158.35,0.72172,71.261,256.0195
2451486,11/3/1999,Wed,1,3.4869,40.139,0.0024103,4.2662,191.18,1.6704,26.268,3.7526,,0.19137,1.6697,41.521,,6.1503,1190.2,158.66,0.72319,71.365,256.0738
2451487,11/4/1999,Thu,1,3.492,40.145,0.0023579,4.327,192.05,1.67233,26.239,3.7547,,0.19171,1.6664,41.472,,6.1191,1185.2,159.39,0.72366,71.493,255.9929
2451488,11/5/1999,Fri,1,3.4906,40.014,0.002401,4.2707,192.74,1.67489,24.98,3.7363,,0.19462,1.6713,43.273,,6.1056,1186.5,159.96,0.72779,71.57,256.3102
2451491,11/8/1999,Mon,1,3.4856,40.101,0.0024083,4.2327,193.47,1.67952,26.267,3.7431,,0.19753,1.6695,41.955,,6.1188,1183.3,160.57,0.72808,71.669,256.1622
2451492,11/9/1999,Tue,1,3.4833,40.049,0.0023233,4.2569,192.74,1.67925,25.932,3.7471,,0.19628,1.6706,41.834,,6.123,1184.7,159.96,0.72585,71.683,256.1214
2451493,11/10/1999,Wed,1,3.4859,40.224,0.0022865,4.2954,191.96,1.68375,26.119,3.7579,,0.19349,1.6747,41.591,,6.1385,1179,159.32,0.72437,72.057,256.0912
2451495,11/12/1999,Fri,1,3.467,40.278,0.0022363,4.2839,194.37,1.69491,26.328,3.7481,,0.19537,1.6678,41.841,,6.1159,1169.4,161.31,0.72837,72.04,256.0006
2451498,11/15/1999,Mon,1,3.4658,40.148,0.0022468,4.2927,194.34,1.69839,26.382,3.7494,,0.19843,1.6653,42.089,,6.1451,1180.5,161.29,0.72737,72.167,256.5258
2451499,11/16/1999,Tue,1,3.4721,40.126,0.0022378,4.241,194.28,1.69569,26.248,3.768,,0.1946,1.6694,41.584,,6.1533,1177.4,161.24,0.72882,72.135,256.1178
2451500,11/17/1999,Wed,1,3.4756,40.335,0.0022743,4.193,192.72,1.73337,26.339,3.746,,0.19438,1.6686,41.331,,6.1526,1176.7,159.94,0.72651,71.721,256.1803
2451501,11/18/1999,Thu,1,3.4725,40.319,0.0022515,4.2076,194.53,1.73892,26.411,3.7499,,0.19525,1.6701,41.571,,6.1435,1174,161.45,0.72922,71.941,255.916
2451502,11/19/1999,Fri,1,3.466,40.451,0.0023476,4.2201,194.35,1.74504,26.327,3.7522,,0.19457,1.6689,41.688,,6.1338,1173.6,161.3,0.7294,71.822,256.0225
2451505,11/22/1999,Mon,1,3.478,40.606,0.0023086,4.205,194.1,1.74953,25.445,3.7507,,0.19395,1.6703,41.62,,6.1394,1174.1,161.09,0.72725,71.939,256.0328
2451506,11/23/1999,Tue,1,3.4841,40.765,0.0023172,4.1896,195.36,1.7542,26.47,3.744,,0.1899,1.669,41.832,,6.1362,1169.9,162.14,0.72737,71.834,256.0001
2451507,11/24/1999,Wed,1,3.4878,40.572,0.0023043,4.195,196.99,1.74736,26.437,3.7568,,0.19079,1.6675,42.253,,6.1324,1161,163.49,0.73038,71.995,256.0723
2451508,11/25/1999,Thu,1,3.4931,40.814,0.0022557,4.2192,196.57,1.74677,26.27,3.7518,,0.19275,1.671,42.175,,6.1315,1157.2,163.14,0.72926,72.056,256.1005
2451509,11/26/1999,Fri,1,3.4907,40.772,0.0022586,4.2542,197.75,1.74625,26.433,3.7497,,0.19307,1.672,42.319,,6.138,1158.8,164.12,0.72793,71.9,256.0262
2451512,11/29/1999,Mon,1,3.4931,40.921,0.0022912,4.3326,198.44,1.75192,26.31,3.7527,,0.19268,1.6803,42.608,,6.1759,1158.5,164.69,0.72914,72.047,256.0961
2451513,11/30/1999,Tue,1,3.4892,40.911,0.0022939,4.2617,198.96,1.7519,26.46,3.7487,,0.19125,1.6815,42.586,,6.1727,1158.8,165.12,0.72918,72.09,256.0933
2451514,12/1/1999,Wed,1,3.4901,40.882,0.002321,4.2632,199.13,1.78794,26.44,3.7504,,0.19399,1.681,42.654,,6.1451,1157.1,165.27,0.73017,72.265,256.0995
2451515,12/2/1999,Thu,1,3.4829,40.847,0.0023157,4.2239,199.97,1.78808,26.692,3.7458,,0.19669,1.6861,42.719,,6.1585,1149,165.96,0.73122,72.05,256.1175
2451516,12/3/1999,Fri,1,3.4745,40.814,0.0023021,4.224,200.16,1.7517,26.807,3.7502,,0.1963,1.684,42.744,,6.1603,1151.1,166.12,0.73097,72.186,256.0632
2451519,12/6/1999,Mon,1,3.4761,40.848,0.0023056,4.1881,195.53,1.76019,26.617,3.752,,0.19662,1.6804,41.651,,6.1528,1150.8,162.28,0.72604,72.194,256.1599
2451520,12/7/1999,Tue,1,3.4761,40.754,0.0023017,4.1871,196.11,1.76925,26.825,3.7487,,0.1946,1.6774,41.595,,6.1531,1138.9,162.76,0.7258,72.087,256.05
2451521,12/8/1999,Wed,1,3.475,40.696,0.0022755,4.1414,195.36,1.76556,26.959,3.7532,,0.19518,1.6801,41.434,,6.1535,1124.9,162.13,0.7256,72.267,256.0833
2451522,12/9/1999,Thu,1,3.4699,40.729,0.002294,4.1517,197.23,1.76534,26.585,3.7484,,0.19573,1.6784,41.697,,6.1468,1130.4,163.69,0.72698,72.255,256.0515
2451523,12/10/1999,Fri,1,3.4678,40.702,0.0022784,4.1134,197.31,1.7497,26.836,3.7593,,0.195,1.6761,41.485,,6.1188,1132.8,163.75,0.72688,71.797,256.0577
2451526,12/13/1999,Mon,1,3.4684,40.738,0.0022675,4.1671,198.06,1.7547,26.948,3.7527,,0.19574,1.6776,41.699,,6.1242,1127.7,164.38,0.7287,71.721,256.073
2451527,12/14/1999,Tue,1,3.4675,40.737,0.0022416,4.1886,199.12,1.75466,26.657,3.755,,0.19241,1.6801,42.142,,6.1265,1133.9,165.26,0.73077,71.837,256.0658
2451528,12/15/1999,Wed,1,3.4606,40.669,0.0022859,4.1864,199.17,1.7527,26.803,3.7512,,0.1932,1.6759,42.157,,6.1416,1134.8,165.29,0.73107,71.86,256.0255
2451529,12/16/1999,Thu,1,3.4707,40.652,0.0022755,4.1648,197.15,1.75309,26.519,3.757,,0.19244,1.675,41.754,,6.1399,1130.4,163.62,0.72816,71.877,256.0822
2451530,12/17/1999,Fri,1,3.4685,40.582,0.002323,4.1739,198.71,1.7532,26.78,3.7502,,0.19248,1.6742,41.852,,6.1388,1129.7,164.91,0.73038,71.693,256.0977
2451533,12/20/1999,Mon,1,3.4792,40.618,0.002326,4.1408,199.12,1.75501,26.455,3.7494,,0.19252,1.6695,41.933,,6.1347,1134.7,165.26,0.73008,71.414,256.0472
2451534,12/21/1999,Tue,1,3.4906,40.587,0.0023009,4.1197,198.56,1.75457,25.448,3.7565,,0.1943,1.67,41.87,,6.1506,1133.9,164.79,0.72836,71.638,255.9828
2451535,12/22/1999,Wed,1,3.4889,40.441,0.0022641,4.1421,198.89,1.75528,26.749,3.7507,,0.19192,1.6659,42.031,,6.147,1131.4,165.07,0.72821,71.64,256.0858
2451536,12/23/1999,Thu,1,3.4876,40.337,0.0022814,4.11,197.24,1.76007,26.51,3.7584,,0.19217,1.6706,41.494,,6.1498,1130,163.7,0.72629,71.633,255.9986
2451537,12/24/1999,Fri,1,3.4949,40.214,0.0023,4.1024,197.87,1.75895,26.733,3.7473,,0.19293,1.6694,41.922,,6.1534,1132.9,164.22,0.72867,71.585,255.8354
2451542,12/29/1999,Wed,1,3.5066,40.32,0.002238,4.1165,199.56,1.78327,27.01,3.7433,,0.18855,1.665,42.348,,6.1575,1141.4,165.62,0.72883,71.463,256.0937
2451543,12/30/1999,Thu,1,3.5122,40.327,0.0022671,4.1468,199.9,1.78427,27.325,3.75,,0.18654,1.6661,42.267,,6.1568,1132.5,165.91,0.72984,71.471,256.2366
2451544,12/31/1999,Fri,1,3.5091,40.327,0.0022728,4.1301,199.21,1.78268,27.401,3.7487,,0.18519,1.666,42.324,,6.1548,1134.7,165.33,0.72872,71.486,256.0081
2451548,1/4/2000,Tue,1,3.5285,39.857,0.0023253,4.1216,194.43,1.78464,27.381,3.7507,,0.18958,1.6528,41.109,,6.1085,1122.1,161.36,0.72426,72.419,256.2883
2451549,1/5/2000,Wed,1,3.52,38.961,0.0023698,4.1046,194.04,1.79715,25.848,3.7558,,0.1943,1.656,40.904,,6.0724,1134.7,161.04,0.72449,72.674,255.9761
2451550,1/6/2000,Thu,1,3.5052,40.318,0.0024475,4.0813,194.19,1.79174,26.034,3.7508,,0.19494,1.6658,41.046,,6.0788,1146.4,161.17,0.72622,72.673,256.043
2451551,1/7/2000,Fri,1,3.5113,40.567,0.0024051,4.0726,194.76,1.79263,26.807,3.7604,,0.19438,1.6619,41.08,,6.0531,1138,161.64,0.72723,72.891,256.17
2451554,1/10/2000,Mon,1,3.5086,40.21,0.002405,4.0691,195.55,1.79181,27.743,3.7534,,0.19363,1.661,41.208,,6.0835,1133.4,162.3,0.72835,73.039,256.1223
2451555,1/11/2000,Tue,1,3.5073,40.402,0.0024018,4.0565,194.17,1.79402,28.243,3.7511,,0.19379,1.6683,40.831,,6.0822,1145.7,161.14,0.72734,73.084,256.0882
2451556,1/12/2000,Wed,1,3.5104,40.634,0.0023826,4.0496,194.95,1.79399,28.847,3.7529,,0.19469,1.6686,40.965,,6.0688,1144.5,161.79,0.72779,73.101,255.9734
2451557,1/13/2000,Thu,1,3.5052,40.475,0.0023725,4.0627,195.22,1.79494,28.702,3.7485,,0.19579,1.6694,41.153,,6.0568,1135,162.02,0.72832,73.091,256.1074
2451558,1/14/2000,Fri,1,3.494,40.597,0.0023305,4.0608,197.87,1.79744,28.572,3.7498,,0.19486,1.6753,41.596,,6.0716,1125.2,164.22,0.73117,73.086,256.0175
2451561,1/17/2000,Mon,1,3.4858,40.514,0.0023207,4.0719,198.73,1.7977,28.686,3.7511,,0.19612,1.6741,41.885,,6.0728,1121.2,164.93,0.7312,72.941,256.0531
2451562,1/18/2000,Tue,1,3.4866,40.619,0.0023137,4.0921,198.06,1.79651,28.588,3.7513,,0.19621,1.6727,41.721,,6.0852,1125.9,164.38,0.73085,72.833,256.1644
2451563,1/19/2000,Wed,1,3.4962,40.601,0.0022627,4.08,198.26,1.79526,28.523,3.752,,0.19504,1.6764,41.857,,6.1047,1133.7,164.54,0.73065,72.943,256.0274
2451564,1/20/2000,Thu,1,3.5035,40.731,0.0022739,4.0683,197.89,1.79566,28.529,3.7536,,0.19198,1.6761,41.624,,6.102,1126,164.23,0.72979,72.764,256.0845
2451565,1/21/2000,Fri,1,3.4973,40.629,0.0022353,4.0722,198.51,1.79524,28.399,3.7453,,0.1917,1.676,41.788,,6.1229,1127.3,164.75,0.72983,73.034,255.6335
2451568,1/24/2000,Mon,1,3.4943,40.678,0.0022342,4.0742,200.07,1.79744,28.514,3.7427,,0.19264,1.6821,42.007,,6.1617,1125,166.04,0.7321,72.838,255.9472
2451569,1/25/2000,Tue,1,3.4902,40.433,0.002188,4.1256,199.61,1.80147,28.501,3.7567,,0.18998,1.6864,41.959,,6.1575,1127.7,165.66,0.73231,73.194,256.1017
2451570,1/26/2000,Wed,1,3.4966,40.524,0.0022236,4.1325,200.25,1.8043,28.568,3.7489,,0.19255,1.6947,42.272,,6.1735,1127.7,166.19,0.73328,73.171,256.157
2451571,1/27/2000,Thu,1,3.4834,40.5,0.0021608,4.1483,202.62,1.80327,28.551,3.7506,,0.18777,1.6906,42.727,,6.1948,1124.8,168.16,0.73455,73.206,256.01
2451572,1/28/2000,Fri,1,3.4706,40.354,0.0020731,4.183,205.39,1.80331,28.552,3.7585,,0.19001,1.7071,43.144,,6.3661,1121,170.46,0.74095,73.257,256.0144
2451575,1/31/2000,Mon,1,3.4901,40.582,0.0020418,4.2132,205.55,1.80415,28.663,3.7645,,0.19204,1.7003,43.25,,6.3096,1123.2,170.59,0.74142,73.256,256.1339
2451576,2/1/2000,Tue,1,3.4664,40.569,0.0020638,4.2493,206,1.81044,28.581,3.7493,,0.19327,1.6978,43.507,,6.2843,1125.9,170.97,0.74248,73.311,256.2756
2451577,2/2/2000,Wed,1,3.4746,40.579,0.002021,4.2237,205.17,1.80909,28.63,3.7601,,0.19271,1.699,43.235,,6.2821,1130,170.28,0.74329,73.323,255.9996
2451578,2/3/2000,Thu,1,3.4722,40.634,0.0019854,4.207,202.72,1.80846,28.62,3.7495,,0.19261,1.6939,43.34,,6.2502,1129.5,168.24,0.7404,73.088,255.9115
2451579,2/4/2000,Fri,1,3.4797,40.598,0.0019926,4.2222,205.35,1.81498,28.723,3.7661,,0.19331,1.6908,43.496,,6.2891,1130.1,170.43,0.74321,73.315,256.8347
2451582,2/7/2000,Mon,1,3.4698,40.536,0.0019538,4.1876,204.9,1.82334,28.767,3.7466,,0.18336,1.6946,43.255,,6.2903,1128.4,170.06,0.74429,73.264,256.0617
2451583,2/8/2000,Tue,1,3.4613,40.58,0.00196,4.132,203.25,1.82012,28.724,3.7547,,0.19104,1.6958,42.79,,6.288,1129.1,168.68,0.74271,73.365,256.0354
2451584,2/9/2000,Wed,1,3.4538,40.471,0.0018336,4.1322,202.2,1.82472,28.7,3.7495,,0.18662,1.6911,42.731,,6.3102,1123.2,167.81,0.74098,73.357,256.2712
2451585,2/10/2000,Thu,1,3.4491,40.401,0.0018658,4.1393,203.23,1.82838,28.663,3.7537,,0.18598,1.6919,42.83,,6.3374,1121.4,168.67,0.74182,72.718,256.0251
2451586,2/11/2000,Fri,1,3.4462,40.435,0.0018579,4.1421,203.61,1.82983,28.871,3.7547,,0.18924,1.6951,42.877,,6.3649,1114.6,168.98,0.7433,73.367,256.0047
2451589,2/14/2000,Mon,1,3.4363,40.417,0.0018731,4.1563,204.85,1.8316,28.735,3.7452,,0.1913,1.6967,43.067,,6.352,1127.6,170.01,0.74417,72.803,256.0664
2451590,2/15/2000,Tue,1,3.4262,40.382,0.0018281,4.1445,203.82,1.83116,28.717,3.7545,,0.19241,1.6956,42.86,,6.3455,1127.8,169.16,0.74295,73.461,255.9753
2451591,2/16/2000,Wed,1,3.4447,40.457,0.0018017,4.1331,203.68,1.83296,28.778,3.7462,,0.19119,1.704,42.969,,6.3444,1126.1,169.04,0.74307,73.35,255.9824
2451592,2/17/2000,Thu,1,3.4355,40.553,0.0018497,4.1213,203.28,1.83319,28.791,3.7522,,0.19149,1.7059,42.928,,6.3222,1127.5,168.71,0.74382,73.381,256.0128
2451593,2/18/2000,Fri,1,3.442,40.639,0.0020009,4.1,203.54,1.84128,28.843,3.7503,,0.19108,1.7048,42.798,,6.3216,1129,168.92,0.74528,73.31,256.1184
