,Date,BCHUSD,BTCUSD,DASHUSD,ETCUSD,ETHUSD,GASUSD_e,GNOUSD_e,LSKUSD_b,LTCUSD,NXTUSD_b,OMGUSD_e,POTUSD_b,REPUSD_e,XEMUSD_b,XMRUSD,XRPUSD_b,ZECUSD_e,ZRXUSD_e
2295,2017-10-05 02,351,4229,300.26,11.78,293.9,28.5083,116.06111,5.341227,51.11,0.0625892,8.634782,0.06457683,18.859563,0.21360679,89.47,0.22900035,235.7078,0.1869204
2296,2017-10-05 03,349.9,4170.3,296,11.61,290.26,28.73574,115.146142,5.3755167,50.68,0.062012361,8.4262478,0.063471966,18.663718,0.212101458,88.79,0.223736595,232.35313,0.18416997
2297,2017-10-05 04,349.9,4164.8,297.76,11.61,289,27.14866,110.687,5.3351088,50.61,0.061763984,8.42146,0.062305408,18.65784,0.207448688,88.64,0.225815456,230.8532,0.1840352
2298,2017-10-05 05,346.26,4146,296,11.58,287.51,27.2358223,113.221438,5.364924,50.45,0.06024138,8.395292,0.06206562,18.544395,0.20700978,88.2,0.2193234,228.28294,0.183086368
2299,2017-10-05 06,349.99,4158.78,296,11.65,288.05,27.042134,111.216105,5.3648262,50.41,0.059720081,8.2987205,0.062548051,18.579225,0.208562817,88.47,0.222078852,227.90516,0.178101315
2300,2017-10-05 07,348.1,4155.74,297,11.5,288.05,25.9504245,111.216105,5.29025702,50.4,0.060299787,8.2641545,0.062959461,18.625313,0.209906427,88.35,0.221791844,227.5595,0.177352385
2301,2017-10-05 08,346.99,4141.9,293.1,11.54,287.89,25.9532835,108.563319,5.2395035,50.13,0.059933293,8.2451696,0.061590053,18.568905,0.208213313,87.46,0.2195207,228.843761,0.179499415
2302,2017-10-05 09,349.79,4206.14,297.11,11.75,289.95,26.681199,110.23899,5.3417978,51.17,0.060442232,8.379555,0.062881793,18.701775,0.210811737,89.31,0.221032657,245.00775,0.182523525
2303,2017-10-05 10,362.22,4241.08,296,11.76,291.49,27.254315,110.824498,5.36920728,50.92,0.062598341,8.4706994,0.063573789,18.801105,0.212944627,89.32,0.222317414,241.149677,0.18480466
2304,2017-10-05 11,362,4239.5,298.72,11.68,290.12,29.824336,110.2456,5.375686,50.6,0.06172712,8.4163812,0.063804475,18.71274,0.213713195,89.08,0.220326815,236.59286,0.180222544
2305,2017-10-05 12,368,4317,304.6,11.94,293.01,29.623311,111.871218,5.499858,51.42,0.06276918,8.7756495,0.06514353,18.9811878,0.21654072,90.34,0.2240523,238.891053,0.186383661
2306,2017-10-05 13,360.11,4308.42,308,12,293.67,29.396367,111.036627,5.48892708,51.51,0.064152374,8.9510616,0.062429006,18.9240948,0.215593337,90,0.228432428,239.429151,0.182985777
2307,2017-10-05 14,355.79,4299.2,306,11.85,293,29.3293,113.0101,5.5072752,51.45,0.063499184,8.97459,0.062166432,18.9571,0.21538992,90.07,0.22936232,241.9594,0.181367
2308,2017-10-05 15,358,4326,306.24,11.94,293.49,29.847933,122.121189,5.502672,51.44,0.06363546,8.9543799,0.06406806,18.9858681,0.21638652,90.1,0.23628612,241.512921,0.18724662
2309,2017-10-05 16,356.9,4317.5,303.23,11.86,294.2,29.264074,122.71082,5.4616375,51.33,0.0633809,8.787754,0.0625174,18.94648,0.213586725,90.2,0.234483425,242.15602,0.18155082
2310,2017-10-05 17,352.39,4296.36,302.16,11.82,294.17,29.593502,121.374542,5.43919176,51.32,0.063285383,8.7750911,0.059289768,18.944548,0.211939439,90.39,0.229210806,244.072849,0.18091455
2311,2017-10-05 18,353.7,4330,303.05,11.96,294.9,30.0798,121.67574,5.4991,51.5,0.0637809,8.737887,0.0613994,18.99156,0.2096153,90.5,0.2347293,248.04039,0.179889
2312,2017-10-05 19,354.97,4364.71,305.95,12.11,296.95,30.377985,124.24388,5.56064054,51.8,0.06411759,8.855049,0.061586058,19.12358,0.205403253,91.61,0.23569434,250.774275,0.17817
2313,2017-10-05 20,354.87,4353.55,303.76,12.07,295.57,30.650609,121.154143,5.46370525,51.73,0.063039404,8.7045365,0.061515662,19.1292904,0.209275149,90.5,0.240228889,265.362746,0.177785355
2314,2017-10-05 21,352.9,4328.74,303.06,11.93,295.5,30.3183,122.3961,5.39361004,51.5,0.062290569,8.702475,0.061035234,19.12476,0.207130209,91.13,0.242322865,259.77405,0.18028455
2315,2017-10-05 22,357.57,4361,308.38,12,296.75,30.0311,123.50735,5.446889,51.88,0.06332172,8.7748975,0.06157732,19.20566,0.21312207,91.5,0.23828504,263.306275,0.17870285
2316,2017-10-05 23,353.1,4317.07,308.38,11.9,294.87,29.604948,121.722336,5.3963375,51.78,0.063072393,8.7959721,0.06169093,18.9925767,0.210457163,91.65,0.237827386,256.212543,0.177069435
2317,2017-10-06 00,356.4,4322.8,306.33,12,295.3,29.388256,121.84078,5.3905316,51.58,0.063588388,8.808799,0.062291548,18.784033,0.211212008,91.06,0.234036392,260.21836,0.17901086
2318,2017-10-06 01,356.7,4333.28,305.32,12.07,294.11,29.0933612,118.702796,5.31693456,51.77,0.064089211,8.705656,0.062225901,18.7024549,0.213847368,91.4,0.237073749,261.816722,0.176466
2319,2017-10-06 02,362.43,4325.7,304.5,12.11,295.45,29.5006825,120.041335,5.3249367,51.48,0.064150131,8.692139,0.061900767,18.7876655,0.210748104,90.65,0.233458029,275.152585,0.17833362
2320,2017-10-06 03,363.5,4326,305,12.28,296.22,29.4324192,118.19178,5.355588,51.7,0.06341916,8.6229642,0.0596988,18.66186,0.21080598,90.96,0.23472876,269.678688,0.17876877
2321,2017-10-06 04,370,4329,306.71,12.29,295.2,29.13624,119.2608,5.402592,51.56,0.06242418,8.507664,0.05619042,18.5238,0.21333312,90.96,0.23502141,264.97152,0.17835984
2322,2017-10-06 05,371,4386.09,306.49,12.3,297.83,28.8478138,120.62115,5.44313769,52.24,0.063905331,8.7025926,0.059387659,18.7603117,0.217944812,91.87,0.233339988,263.519984,0.18048498
2323,2017-10-06 06,367,4400,307,12.33,299.85,28.653666,122.39877,5.3328,52.57,0.064768,8.797599,0.05984,18.9655125,0.214896,91.97,0.234168,268.60563,0.18068961
2324,2017-10-06 07,367.5,4409,309,12.36,299.5,28.62022,125.3108,5.383389,52.58,0.06419504,8.84124,0.05974195,19.0482,0.21454194,91.43,0.23716011,262.33205,0.1831143
2325,2017-10-06 08,368.75,4408.89,312,12.24,300.49,28.3752707,124.853595,5.35680135,52.42,0.064590239,8.7833227,0.059475926,19.0931346,0.216652855,91.68,0.239579083,259.232723,0.182487577
2326,2017-10-06 09,368.56,4406.1,310.83,12.23,301,28.76657,127.1424,5.3578176,52.64,0.068514855,8.7591,0.060539814,19.11049,0.212726508,92.67,0.242643927,260.1242,0.1812923
2327,2017-10-06 10,368.75,4400,308.56,12.26,300.76,28.9240892,127.041024,5.3856,52.7,0.06754,8.7731692,0.059884,19.3027768,0.21472,91.61,0.243716,258.6536,0.182380864
2328,2017-10-06 11,369,4399.99,310.85,12.27,301.1,28.830325,127.75673,5.39878773,52.6,0.067759846,8.783087,0.060895862,19.339653,0.212563517,92.43,0.240899453,260.27084,0.18198484
2329,2017-10-06 12,371,4392,310.2,12.23,302.97,28.8942489,128.216904,5.393376,52.57,0.07123824,8.8527834,0.0617076,19.39008,0.21406608,92.95,0.23817816,262.765881,0.183115068
2330,2017-10-06 13,366.86,4351,306,12.13,300.39,29.0056584,127.815945,5.312571,52,0.06839772,8.6692554,0.06108804,19.1498625,0.21171966,91.5,0.23934851,256.322787,0.189305778
2331,2017-10-06 14,370.2,4390,307.03,12.21,300.9,28.513284,129.0861,5.32507,52.53,0.0673865,8.647866,0.0620746,19.380969,0.2134857,91.68,0.2429865,256.78806,0.18818286
2332,2017-10-06 15,367.25,4384.6,307.08,12.18,301.01,29.6886163,129.313896,5.3097506,52.45,0.067391302,8.72929,0.0613844,19.2435693,0.212126948,91.74,0.241416076,256.881934,0.18783024
2333,2017-10-06 16,368.87,4385.18,308,12.12,302.6,28.495842,128.9076,5.31045298,52.58,0.067049402,8.696724,0.061304816,19.266542,0.213777525,91.7,0.242018084,257.21,0.18649238
2334,2017-10-06 17,369.99,4348.64,307.93,12.08,302,27.8293,127.8668,5.30099216,52.25,0.06583841,8.61908,0.060446096,19.2072,0.213909602,91.52,0.2391752,257.5456,0.1844616
2335,2017-10-06 18,369.99,4346.84,305.25,12.07,301.5,28.012365,127.50435,5.29879796,52.11,0.0660285,8.60481,0.059812518,19.0548,0.21516858,91.43,0.2390762,254.55645,0.19455795
2336,2017-10-06 19,369,4338.95,305,12.03,301.8,28.32393,126.93708,5.3108748,51.99,0.067297114,8.613372,0.060658521,19.0134,0.214257351,90.87,0.236819891,253.48182,0.19463082
2337,2017-10-06 20,367.5,4340.11,306,12.09,300.83,28.3863188,126.529098,5.23417266,51.99,0.067184903,8.5856882,0.061586161,18.95229,0.206589236,90.71,0.235233962,253.028113,0.192410868
2338,2017-10-06 21,368.3,4335.13,304.46,12.11,301.21,27.2926381,126.688926,5.23683704,52,0.065763922,8.6296665,0.061645549,19.0304478,0.205788621,90.97,0.235917775,253.468215,0.194400934
2339,2017-10-06 22,362,4352,305,12.19,305.28,27.62784,127.332288,5.28768,51.93,0.06575872,8.7218496,0.06118912,19.1746368,0.2084608,90.85,0.2354432,257.442624,0.198065664
2340,2017-10-06 23,364.33,4371.64,307.05,12.35,309.51,27.1347417,123.525441,5.31591424,52.16,0.066230346,8.66628,0.062164721,19.5950781,0.210713048,91.13,0.233839024,258.781311,0.198550665
2341,2017-10-07 00,365.75,4382.73,307.55,12.22,310.5,28.146825,126.28035,5.28118965,52.15,0.065697123,8.694,0.061314393,19.788165,0.212869196,91,0.235878529,257.715,0.20390535
2342,2017-10-07 01,364.79,4373.43,307,12.24,313.79,28.4387877,125.610137,5.33995803,52.07,0.066257465,8.6731556,0.062058972,20.2959372,0.210449452,90.59,0.235290534,257.3078,0.205375555
2343,2017-10-07 02,363,4363.16,304,12.23,311.21,27.6416722,124.17279,5.29687624,52.03,0.065621926,8.5178177,0.061302398,20.0512603,0.210173417,91.27,0.235043429,256.810492,0.210035629
2344,2017-10-07 03,365.49,4371.63,306.5,12.17,310,27.683,122.915,5.32901697,51.94,0.066492492,8.525,0.061421402,20.3639,0.210887431,90.78,0.23453795,257.145,0.203143
2345,2017-10-07 04,362.32,4382.33,315,12.22,307.8,27.852822,122.75064,5.32453095,52,0.066523769,8.606088,0.06200997,20.6226,0.21035184,90.45,0.23638288,254.05812,0.19739214
2346,2017-10-07 05,362.5,4383,312.46,12.18,309.42,27.2722788,122.468436,5.30343,51.87,0.06653394,8.555463,0.06250158,20.468133,0.20788569,90.67,0.23663817,245.741364,0.197966916
2347,2017-10-07 06,361,4346,306.1,12.2,306.5,27.12525,120.2706,5.297774,51.8,0.06610266,8.45327,0.06601574,19.845875,0.2062177,90.48,0.23572704,247.2229,0.18944765
2348,2017-10-07 07,360,4329.75,306,12.17,306,27.24012,119.34,5.24332725,51.72,0.066115283,8.43948,0.064859655,19.64214,0.204147713,90.3,0.235408508,250.308,0.1914642
2349,2017-10-07 08,361,4354.2,306.9,12.24,307,26.21473,119.4537,5.2555194,51.9,0.068230314,8.48855,0.062787564,19.73089,0.204342606,90.52,0.235039716,248.8235,0.1919671
2350,2017-10-07 09,361.15,4344.55,305,12.12,308,26.83912,119.8428,5.16566995,51.75,0.076637862,8.49464,0.060389245,19.79516,0.202977376,90.53,0.234866373,253.5764,0.1873564
2351,2017-10-07 10,363,4328.17,306,12.11,306.47,26.8437073,119.247477,5.1505223,51.61,0.074877341,8.397278,0.060464535,20.1718554,0.205155258,90.52,0.233028673,252.347398,0.187345111
2352,2017-10-07 11,359,4330.09,303.71,12.09,305,27.09925,120.719,5.14414692,51.52,0.072745512,8.31735,0.062136792,19.98055,0.209100046,89.53,0.23382486,249.49,0.185989
2353,2017-10-07 12,359.1,4330,303,12.08,306.79,27.2582915,121.703593,5.13538,51.51,0.0731337,8.252651,0.0624386,19.9290784,0.2105679,89.82,0.232954,247.27274,0.187847517
2354,2017-10-07 13,358.55,4356.02,304,12.06,307.55,27.3258175,122.005085,5.1836638,51.79,0.075620507,8.322303,0.064033494,20.107619,0.22002257,89.67,0.234353876,247.82379,0.194156315
2355,2017-10-07 14,358.43,4346,304.5,12.1,309.5,26.985305,122.7477,5.154356,51.98,0.07557694,8.32555,0.06466848,20.22892,0.21221518,90.1,0.23372788,251.0045,0.1924471
2356,2017-10-07 15,355.82,4357,305.9,12.11,310,24.8,123.566,5.132546,51.78,0.07550681,8.339,0.06444003,20.1035,0.21161949,90.46,0.23536514,251.472,0.198555
2357,2017-10-07 16,356,4348,305.9,12.05,308.63,25.9989912,122.310069,5.15238,51.65,0.07778572,8.3206648,0.0656548,19.9467569,0.21309548,90.56,0.23505288,252.644518,0.190918518
2358,2017-10-07 17,358.55,4359.79,306.02,12.15,309,26.96025,122.2404,5.13147283,51.89,0.075467965,8.1885,0.065135263,19.98612,0.214240081,90.75,0.234207919,255.852,0.192816
2359,2017-10-07 18,357,4349.64,305.7,12.17,308.41,25.2495267,120.773356,5.00643564,51.85,0.077380096,8.1759491,0.064374672,19.8677722,0.208826216,91.11,0.234706574,254.191522,0.192509522
2360,2017-10-07 19,355,4338.97,306.65,12.1,308,25.89356,120.736,5.15035739,51.83,0.08387229,8.25748,0.06508455,19.84136,0.207446156,91.3,0.235215564,251.4512,0.1872024
2361,2017-10-07 20,356,4349.85,306.99,12.1,307.63,25.687105,120.221804,5.18937105,51.71,0.083212631,8.2044921,0.065030258,19.8144483,0.207792335,91.11,0.235587876,246.996127,0.187162092
2362,2017-10-07 21,356,4345.95,308.27,12.1,308.31,25.250589,119.809266,5.19341025,51.88,0.082529591,8.2442094,0.06523271,20.04015,0.208475222,91,0.237419248,252.937524,0.187884114
2363,2017-10-07 22,364,4465,311.53,12.38,315.11,25.8453222,122.57779,5.21512,52.8,0.08068255,8.4575524,0.0729581,20.3813148,0.21525765,92.34,0.2411993,255.806298,0.18843578
2364,2017-10-07 23,360,4440,312.07,12.4,311.5,27.51168,121.26695,5.1726,52.6,0.0796092,8.475915,0.080142,20.03568,0.2107224,91.5,0.241092,254.90045,0.18643275
2365,2017-10-08 00,361,4453,312.22,12.36,311.95,28.2533115,122.47157,5.178839,52.6,0.08077742,8.840663,0.07717049,19.977278,0.20995895,91.9,0.2395714,255.98617,0.18498635
2366,2017-10-08 01,360.24,4448.68,314.83,12.4,313.36,27.8921736,121.395664,5.11153332,52.66,0.081900199,8.507724,0.070645038,19.992368,0.209132447,91.62,0.24009526,255.70176,0.186041832
2367,2017-10-08 02,362,4436.15,315.13,12.36,311.95,28.0474245,120.78704,5.0660833,52.39,0.080516123,8.335304,0.072264884,19.65285,0.21027351,92,0.240350607,255.393465,0.18698283
2368,2017-10-08 03,360.71,4440.6,314.17,12.33,311.81,27.9038769,120.296298,5.1155712,52.65,0.079087086,8.3658623,0.072292968,19.7219825,0.208530576,91.3,0.240946956,255.185304,0.1839679
2369,2017-10-08 04,362.86,4430,313.34,12.31,310.53,27.5999064,118.870884,5.11222,52.63,0.0785882,8.3097828,0.0688865,19.5540741,0.210425,91,0.239663,254.696706,0.186038523
2370,2017-10-08 05,362.43,4440,314.37,12.36,310.65,26.380398,118.73043,5.0838,52.52,0.0767232,8.306781,0.0691308,19.4932875,0.208236,91.27,0.2397156,254.79513,0.197480205
2371,2017-10-08 06,361.5,4456,312.71,12.3,312,26.832,118.4352,5.151136,52.67,0.075752,8.28048,0.07169704,19.55616,0.2098776,91.53,0.23986648,254.748,0.20592
2372,2017-10-08 07,361.25,4453,315.01,12.36,312.39,26.86554,118.801917,5.138762,52.63,0.07774938,8.3033262,0.06893244,19.4775165,0.20893476,91.39,0.24157525,253.598202,0.209238822
2373,2017-10-08 08,361.63,4468.3,315.01,12.32,312,27.2688,117.3744,5.1251401,52.61,0.075469587,8.38032,0.068767137,19.6872,0.208490878,91.4,0.244058546,255.1848,0.2005848
2374,2017-10-08 09,360.3,4457.1,312.35,12.28,311.21,26.8854319,117.01496,4.9964091,52.5,0.075369561,8.3124191,0.065653083,19.4132798,0.207121437,91.4,0.248126757,253.262698,0.199205521
2375,2017-10-08 10,361,4475,313,12.29,312,26.9724,117.1248,5.0478,52.49,0.07352425,8.5488,0.065872,19.4532,0.2062975,92.07,0.25592525,252.876,0.19968
2376,2017-10-08 11,359,4470.5,311.8,12.36,311.34,28.0112598,116.877036,4.944373,52.56,0.073718545,8.3999532,0.065939875,19.6424406,0.20644769,92.28,0.26724649,254.613852,0.199506672
2377,2017-10-08 12,354.33,4477,310.8,12.35,311.71,25.9218036,117.015934,4.911269,52.36,0.07467636,8.3756477,0.06514035,19.4257672,0.20674786,91.36,0.25917353,254.417702,0.2026115
2378,2017-10-08 13,361.87,4533.31,313,12.42,311.7,25.8711,117.57324,4.92770797,52.85,0.074028952,8.462655,0.066322325,19.503069,0.206900268,91.24,0.260121328,252.53934,0.19624632
2379,2017-10-08 14,359.95,4535.5,313,12.46,312.5,24.91875,117.5,4.8030945,53.36,0.07411007,8.384375,0.06667185,19.68125,0.2068188,91.23,0.2612448,250.90625,0.19203125
2380,2017-10-08 15,357.77,4586,311.09,12.43,314.07,25.502484,114.258666,4.70065,53.44,0.07163332,8.2820259,0.06562566,19.8021135,0.20334324,91.04,0.261402,250.62786,0.192462096
2381,2017-10-08 16,358.85,4572.9,310,12.41,313.44,26.046864,115.50264,4.6963683,54.2,0.071245782,8.1619776,0.065621115,19.6276128,0.19983573,91.23,0.264679452,249.1848,0.190853616
2382,2017-10-08 17,356.77,4579,308.77,12.36,312.41,25.4832837,115.123085,4.931583,54.44,0.07120345,8.0570539,0.06570865,19.5631142,0.20001072,91.15,0.26123195,246.835141,0.188102061
2383,2017-10-08 18,356,4550,309.46,12.33,311.6,24.928,114.94924,4.7684,54.26,0.070707,8.098484,0.064883,19.512392,0.1981525,90.4,0.263991,246.6314,0.1922572
2384,2017-10-08 19,356.4,4600,310.7,12.33,312.1,24.964879,115.13369,4.692,54.31,0.07084,8.067785,0.064354,19.481282,0.197616,90.12,0.264592,245.24818,0.19846439
2385,2017-10-08 20,349,4585.35,308.13,12.34,311.2,23.34,114.80168,4.7137398,54.01,0.06969732,7.711536,0.06497441,19.406432,0.193180796,90.12,0.267555173,244.41648,0.1951224
2386,2017-10-08 21,344.8,4586,306,12.24,310,24.9984,113.894,4.714408,54,0.06819382,7.8864,0.06447916,19.2572,0.19577634,90.06,0.26864788,243.009,0.189379
2387,2017-10-08 22,338.3,4616,301.87,12.19,308.7,24.17121,114.24987,4.676008,53.5,0.07002472,7.99533,0.06360848,19.151748,0.19659544,90.2,0.27608296,242.05167,0.18750438
2388,2017-10-08 23,344.84,4611,300,12.11,310.5,23.598,114.91605,4.65711,53.4,0.06884223,7.7625,0.06238683,19.185795,0.19384644,90,0.28053324,243.33885,0.1829466
2389,2017-10-09 00,338.49,4589.98,291.87,12.12,307,23.2706,112.3313,4.8424289,52.69,0.0688956,7.77324,0.063112225,18.94497,0.19282506,88.69,0.277051193,241.7011,0.183279
2390,2017-10-09 01,340.35,4610.7,295,12.08,306.71,23.7853605,111.887808,4.7859066,53.15,0.069805998,7.7444275,0.064411479,18.9270741,0.197845137,89.43,0.27110916,241.472783,0.1778918
2391,2017-10-09 02,337.8,4625,297.55,12.1,307,23.41182,111.6866,4.76375,52.83,0.06840375,7.77017,0.0648425,19.06777,0.2069225,89.3,0.26931375,240.995,0.1823273
2392,2017-10-09 03,339.16,4639,302.01,12.05,305.4,23.860902,109.30266,4.894145,52.88,0.06861081,7.463976,0.06378625,19.038636,0.20309542,89.3,0.27063926,238.8228,0.18378972
2393,2017-10-09 04,337.34,4585,298,11.98,305.7,22.9275,107.39241,4.837175,52.2,0.06882085,7.422396,0.06359395,19.038996,0.2032072,88.88,0.27184465,239.33253,0.18017958
2394,2017-10-09 05,332.56,4601,298,12,309.9,23.45943,107.44233,4.936873,52.71,0.06896899,7.635936,0.06252759,19.195206,0.20589475,89.49,0.27049279,240.1725,0.18225219
2395,2017-10-09 06,332.6,4560.11,296.67,11.9,306.06,22.862682,105.192822,4.79267561,52.23,0.06840165,7.5474396,0.062838316,19.0338714,0.201739266,88.73,0.265489604,239.920434,0.17873904
2396,2017-10-09 07,333,4585.48,299.9,11.94,305.05,22.726225,101.82569,4.79641208,52.01,0.06754412,7.4706745,0.06305035,18.943605,0.20052304,88.59,0.267333484,240.9895,0.176929
2397,2017-10-09 08,341.7,4581.03,299.9,11.94,305,23.6192,101.4125,4.84672974,51.89,0.068211537,7.80495,0.060561217,19.01675,0.198312789,88.38,0.264600293,237.9,0.1794925
2398,2017-10-09 09,336.33,4589,298.51,11.94,305.74,22.7562282,102.514622,4.86434,52,0.06855966,7.888092,0.05974878,18.910019,0.19884137,89.04,0.2698332,238.78294,0.179897416
2399,2017-10-09 10,335.11,4602,296.7,11.91,306.9,23.35509,103.4253,4.87812,51.91,0.06806358,7.779915,0.06037824,19.070766,0.19737978,89.04,0.27110382,237.14163,0.18324999
2400,2017-10-09 11,336.04,4600,296.45,11.95,305.5,22.793355,100.5095,4.876,51.98,0.066792,7.781085,0.060628,18.98377,0.196236,90.25,0.270112,236.3959,0.17874805
2401,2017-10-09 12,334.32,4595.01,297.9,11.9,305.3,23.327973,101.42066,4.8707106,51.77,0.066214094,7.87674,0.061389334,18.971342,0.198136831,89.78,0.271840792,235.29471,0.17731824
2402,2017-10-09 13,333.65,4620.1,296.31,11.91,303.6,22.970376,99.5808,4.8649653,51.99,0.067176254,7.8936,0.061816938,18.896064,0.200881948,89.5,0.275404161,238.53852,0.17724168
2403,2017-10-09 14,327.46,4671,295,11.82,300.72,23.546376,99.929256,4.909221,51.74,0.06829002,7.833756,0.06086313,19.125792,0.20594439,89.43,0.27544887,236.66664,0.177394728
2404,2017-10-09 15,325,4653.08,294,11.78,299.2,23.597904,104.72,4.67169232,51.25,0.06746966,7.80912,0.060629632,18.903456,0.202502042,88.92,0.274252535,234.36336,0.17952
2405,2017-10-09 16,310,4650,292.5,11.74,300.2,23.274506,105.07,4.74765,50.56,0.067425,7.838222,0.061566,18.966636,0.2002755,88.3,0.2697465,233.8558,0.17885916
2406,2017-10-09 17,313,4720,286,11.51,294.59,23.2372592,108.261825,4.7908,50.65,0.0672128,7.865553,0.063484,18.735924,0.2013552,87.5,0.2680488,233.050149,0.181820948
2407,2017-10-09 18,300.11,4770,280,11.36,293.01,21.38973,105.366396,4.561074,48.4,0.0627255,7.5069162,0.0616761,18.2926143,0.2004354,85.8,0.2521422,229.983549,0.186881778
2408,2017-10-09 19,286.62,4800.2,274.57,11.04,293.07,21.159654,105.006981,4.55826992,49.85,0.06072253,7.2739974,0.061154548,18.2406768,0.191719988,86.5,0.247066294,230.734011,0.1904955
2409,2017-10-09 20,298.91,4842,285.48,11.3,294.42,21.1481886,104.548542,4.5553536,50,0.06188076,7.2633414,0.06105762,18.1745466,0.19643994,87.49,0.24384312,230.82528,0.1884288
2410,2017-10-09 21,304.95,4821.82,284.28,11.37,299.5,22.046195,104.825,4.417269302,50.28,0.062394351,7.58334,0.061719296,18.18564,0.19422291,87.11,0.244080528,232.1125,0.1881459
2411,2017-10-09 22,302,4750,285.9,11.44,296.82,22.4574012,105.935058,4.554775,50.12,0.0629375,7.5778146,0.0612275,18.0674334,0.190855,86.36,0.2462875,230.599458,0.1899648
2412,2017-10-09 23,312.66,4787.66,281.47,11.41,296.9,22.98006,105.54795,4.7158451,50,0.062431086,7.458128,0.06209595,17.938698,0.193469341,85.17,0.249915852,229.5037,0.184078
