Date,BTC/USD,LTC/USD,ETH/USD,DASH/USD,ETC/USD,XMR/USD,XRP/USD,BCH/USD
2017-12-13 06-AM,16330,303,606.77,846.31,28.26,292.46,0.3780395,1501.3
2017-12-13 05-AM,16176,289.14,595.4,817.23,27.81,282.3,0.36218064,1480
2017-12-13 04-AM,16153.39,288.79,602,820,27.7,288.04,0.351497766,1501.69
2017-12-13 03-AM,16074,281.58,586.63,794.39,26.96,277,0.34028658,1472.1
2017-12-13 02-AM,16305.5,290.99,604,847,28.45,292.81,0.36556931,1520
2017-12-13 01-AM,16500,298.7,610,864.67,28.65,295.02,0.349305,1567.89
2017-12-13 12-AM,16228,281,610,878,28.4,291.81,0.35036252,1526.07
2017-12-12 11-PM,16421,283,579.68,826,28.35,287.03,0.36700935,1525.89
2017-12-12 10-PM,16250,295.75,576.8,851.95,28.97,290,0.3488875,1548
2017-12-12 09-PM,16350.46,303,577.5,866.76,27.85,286,0.334693916,1531
2017-12-12 08-PM,16630,310.4,591.05,870.51,28.72,293.03,0.2930206,1501.48
2017-12-12 07-PM,16560.31,301,579,855.25,28.6,284.79,0.290136631,1503
2017-12-12 06-PM,16244,301.98,568.43,872.5,28.7,290.44,0.28443244,1475
2017-12-12 05-PM,16439,296,583.78,879.12,29.4,295.2,0.27814788,1466
2017-12-12 04-PM,16513,298,602.93,809,30.6,286.16,0.27494145,1491.5
2017-12-12 03-PM,16642,296,589,807.2,28.1,283.1,0.27176386,1510.76
2017-12-12 02-PM,16788,289.57,553.77,793.8,27.9,287.61,0.26793648,1511
2017-12-12 01-PM,16222.49,270.99,548,769.53,27.77,278.41,0.260046515,1500.19
2017-12-12 12-PM,16436,265,520.58,769.01,27.26,280.5,0.2703722,1452.5
2017-12-12 11-AM,16351,238.9,521.83,770,26.95,281,0.26750236,1438.51
2017-12-12 10-AM,16699.98,237.85,516.05,759.78,27.17,283,0.260018689,1410
2017-12-12 09-AM,16680,240.77,525.2,762,27.05,281.1,0.2588736,1430.8
2017-12-12 08-AM,16597,227.9,527.1,763.16,26.88,280.15,0.2555938,1431
2017-12-12 07-AM,16460,227.3,515.11,758.74,27.06,274.97,0.258422,1433.53
2017-12-12 06-AM,16387.24,233.5,516.5,768,27.01,281.32,0.25400222,1434.19
2017-12-12 05-AM,15921,233,520,765,27.14,276.89,0.25521363,1440
2017-12-12 04-AM,16051,228.68,523.99,753.5,26.8,283.99,0.24493826,1398.97
2017-12-12 03-AM,16240,221,523.8,733.82,26.24,284.9,0.2423008,1380.75
2017-12-12 02-AM,16620,224.15,496,736,26.69,282.2,0.2448126,1399.5
2017-12-12 01-AM,16388.24,217,506,729,26.7,276.13,0.244512541,1398
2017-12-12 12-AM,16478.96,207.62,503,756.85,26.59,272.36,0.245042135,1384.1
2017-12-11 11-PM,16800,225,471.45,737.01,26.11,263.78,0.242928,1392
2017-12-11 10-PM,17133.51,192.6,471.28,736.31,26.6,269.32,0.245351863,1396
2017-12-11 09-PM,17275.34,192.5,472.5,738.89,26.47,273.2,0.247382869,1401
2017-12-11 08-PM,16933,189.53,469,727.34,26.45,268.31,0.24451252,1403.01
2017-12-11 07-PM,16400,194,468.77,734,26.96,265.29,0.241408,1404
2017-12-11 06-PM,16271,193.45,471.6,738,26.9,258.13,0.24260061,1375.1
2017-12-11 05-PM,16300,181.6,466.1,737.79,27.49,258.6,0.241729,1377
2017-12-11 04-PM,16320,175.5,466,728,27.8,258.86,0.242352,1360.3
2017-12-11 03-PM,16178.18,176.68,463,715,27.36,258.11,0.2408931,1350.22
2017-12-11 02-PM,16214.06,173.4,465.71,736.44,27.29,257,0.244345884,1343
2017-12-11 01-PM,16320,161.85,456.9,713.07,27.59,257,0.2451264,1353.5
2017-12-11 12-PM,16084,157.42,453.1,704.28,27.41,254.98,0.24222504,1350
2017-12-11 11-AM,16430,160.6,458,701.17,27.61,258,0.2416853,1375
2017-12-11 10-AM,16365.02,159.9,458.4,708.23,27.91,259,0.237947391,1373.6
2017-12-11 09-AM,16317.78,160,454,700,27.5,259.31,0.237260521,1372
2017-12-11 08-AM,16499,157,458.48,720,28.07,258.89,0.2392355,1376.23
2017-12-11 07-AM,16660,159,461.33,716.54,27.6,259,0.2404038,1376
2017-12-11 06-AM,16085.6,159.98,454.07,705.3,26.87,250,0.237101744,1359.12
2017-12-11 05-AM,16066.02,149.82,450,703.49,26.75,253.51,0.235688513,1350
2017-12-11 04-AM,16148,148.7,445.61,702.48,26.47,252.76,0.2317238,1350
2017-12-11 03-AM,16150,147.59,446.1,705,27.08,252.71,0.234498,1383.75
2017-12-11 02-AM,16016.63,150.46,445.46,700,27,255,0.232241135,1360.21
2017-12-11 01-AM,15275,147.1,443.79,698.39,27.2,249.46,0.23324925,1360
2017-12-11 12-AM,14906.01,144.55,428.96,673.9,25.19,241.22,0.227465713,1287
2017-12-10 11-PM,14450,140.7,428.66,667.5,24.83,233.49,0.229177,1252
2017-12-10 10-PM,14391.85,140.5,431.1,670.06,25.23,234,0.225952045,1264.5
2017-12-10 09-PM,15271.95,149.99,442.73,690,26.29,246,0.231217323,1290
2017-12-10 08-PM,15571.5,152,447.24,695.97,26.11,248.5,0.230925345,1315
2017-12-10 07-PM,15113,150.65,447,685.28,26.26,243.52,0.2312289,1301.46
2017-12-10 06-PM,15303,153.83,450,692.69,26.65,244.75,0.23367681,1315.45
2017-12-10 05-PM,15099.5,147.81,441,685.15,26.3,245.5,0.232683295,1302.5
2017-12-10 04-PM,15400,140.2,443.13,687.06,25.87,248.5,0.23331,1320
2017-12-10 03-PM,15080,137.5,439.3,673,25.65,245.53,0.2334384,1310
2017-12-10 02-PM,14658.03,141.6,442.13,680.23,26.4,243.8,0.235847703,1340.9
2017-12-10 01-PM,13716,134,434.8,658,25.41,235.2,0.22878288,1271
2017-12-10 12-PM,13628.01,132.99,432.73,656,25.61,232.99,0.228950568,1273.37
2017-12-10 11-AM,13600,132.25,432,659,25.4,229.4,0.226712,1263.5
2017-12-10 10-AM,13512.56,133.3,433,649.9,25.5,229,0.225659752,1269.56
2017-12-10 09-AM,13304.1,132,429.94,648.01,24.7,222.51,0.22483929,1250.13
2017-12-10 08-AM,13448.68,134.39,429.65,652,24.68,229.02,0.229165507,1249.31
2017-12-10 07-AM,13700,136.37,435.31,677.11,24.68,231.53,0.22605,1278.48
2017-12-10 06-AM,13210.28,130.68,432.23,664,24.72,226.61,0.221404293,1240.7
2017-12-10 05-AM,13560,136.01,432.99,663.66,25.17,230,0.229842,1268.17
2017-12-10 04-AM,12801,125.4,417.5,632,23.88,215,0.22376148,1211
2017-12-10 03-AM,13300.42,135,436.48,663.73,24.5,240.37,0.229831258,1274.65
2017-12-10 02-AM,13502,134.91,436.47,659.68,24.67,239.98,0.23034412,1249.42
2017-12-10 01-AM,14125,144.23,447.98,680.37,25.9,249.11,0.2308025,1316
2017-12-10 12-AM,14690.22,149.48,461.05,707.94,27.62,256.1,0.235190422,1369.24
2017-12-09 11-PM,14680,147.1,458,711,27.2,256.37,0.2362012,1369.93
2017-12-09 10-PM,14446.84,147,460,704.76,27.6,252,0.24198457,1341.31
2017-12-09 09-PM,14295,145.2,455.87,702.11,26.72,252,0.2350098,1340
2017-12-09 08-PM,13952,139.81,454,701.02,26.38,246.32,0.2350912,1329.18
2017-12-09 07-PM,14140,137.69,449.25,706.79,26.86,247.5,0.2334514,1339.93
2017-12-09 06-PM,13608.06,134.5,449.93,692.23,25.63,245.01,0.23596376,1328.67
2017-12-09 05-PM,13950,142.1,474.34,715.23,27,262,0.23715,1390.1
2017-12-09 04-PM,14401,146.52,474.05,734,27.88,259.69,0.24136076,1426.06
2017-12-09 03-PM,14710,148.6,464,731.68,28.29,260,0.2406556,1423.08
2017-12-09 02-PM,14949.65,153.39,465,738.12,28.39,264.05,0.243978288,1410
2017-12-09 01-PM,14600,144.8,465,740.28,28.2,260,0.241192,1399
2017-12-09 12-PM,14710,142,460,735.45,27.78,260.48,0.2388904,1413
2017-12-09 11-AM,14423,138.26,463.5,749.4,28.06,260.17,0.24028718,1405
2017-12-09 10-AM,14882,146.63,480.6,746,29.4,268.13,0.23781436,1406.01
2017-12-09 09-AM,14964.6,151.37,478.92,731.07,28.46,258.5,0.236889618,1402
2017-12-09 08-AM,15270.63,147.26,471.5,731.1,28.25,262.74,0.23898536,1406.1
2017-12-09 07-AM,15167.6,144,472.12,732,28.05,261.97,0.242226572,1414
2017-12-09 06-AM,14966,146.53,470,742.2,27.92,262.34,0.2402043,1404.31
2017-12-09 05-AM,15154.61,148,457.99,722.01,27.3,262.15,0.239594384,1400
2017-12-09 04-AM,15495,137.6,457.48,727.1,27.8,266.76,0.2401725,1432
2017-12-09 03-AM,15630.95,133.02,457.18,723.39,27.38,263.92,0.238528297,1437.08
2017-12-09 02-AM,15359.64,131.27,451.4,712.94,26.58,261.67,0.235770474,1479
2017-12-09 01-AM,15700,124.59,444.37,700,26.7,261.33,0.234244,1370
2017-12-09 12-AM,15847.68,120.03,441.81,699.8,27.5,261.13,0.232326989,1382
2017-12-08 11-PM,15730,120.15,445.5,701.5,26.3,261.87,0.2361073,1390
2017-12-08 10-PM,15680,120.25,441.49,700.2,26.23,262.22,0.232848,1376.62
2017-12-08 09-PM,14814.5,125.62,435.55,703.47,25.86,255,0.233920955,1387
2017-12-08 08-PM,15063.3,124.01,442,715.15,26.3,259,0.23348115,1389
2017-12-08 07-PM,15022,119.2,449.86,722,26.03,257.46,0.2313388,1385
2017-12-08 06-PM,14680,116,449.96,715.2,26.32,262,0.237082,1408.8
2017-12-08 05-PM,14963.82,118.22,446.79,728.33,25.67,265.2,0.232088848,1397.99
2017-12-08 04-PM,15200,111.8,438.11,721.21,25.81,258.03,0.230128,1388
2017-12-08 03-PM,15586.88,101.2,430.85,686.5,24.62,248.98,0.225853891,1348.5
2017-12-08 02-PM,14940.45,99.55,442.79,692.37,24.8,247.37,0.229933526,1370.66
2017-12-08 01-PM,14711,97,433.95,690,24.34,250,0.23008004,1376.12
2017-12-08 12-PM,14742.13,96.08,434.84,713,24.2,246.12,0.228355594,1440
2017-12-08 11-AM,14697.64,96.89,435,680.34,24.13,245.35,0.232222712,1412
2017-12-08 10-AM,15115.71,94.9,425.2,663.37,24.22,248.44,0.227340278,1430.52
2017-12-08 09-AM,15272.41,93.9,419.9,658.95,24.26,245,0.222977186,1494.97
2017-12-08 08-AM,15799,92.79,408.34,654.19,24.01,249.57,0.22244992,1410
2017-12-08 07-AM,15801,91.7,403.4,650,24.17,243.34,0.21773778,1368.1
2017-12-08 06-AM,15370,91.04,410,660,23.5,244.83,0.2211743,1380
2017-12-08 05-AM,15366.01,93.1,410.24,665.29,23.9,244.9,0.226341327,1429
2017-12-08 04-AM,16300,92.75,414.99,660.8,24,243.9,0.236839,1299.83
2017-12-08 03-AM,16719.5,92.76,408.53,631.23,23.59,251.65,0.24477348,1268.73
2017-12-08 02-AM,17132.92,92.1,412.56,633,23.1,248.9,0.221185997,1183
2017-12-08 01-AM,16849.93,92.12,404.98,632.84,22.38,248.41,0.218880591,1166.16
2017-12-08 12-AM,16563.51,93.9,413,657.34,23.39,259.78,0.202074822,1230
2017-12-07 11-PM,16401,93.23,413.7,650.74,23.73,257,0.20402844,1250.66
2017-12-07 10-PM,15899,93.4,413.73,661.96,24.6,249,0.21066175,1260.15
2017-12-07 09-PM,15560,94.4,418,664,25.2,264,0.213172,1256
2017-12-07 08-PM,15337.97,92.18,414,639.07,24.9,246.42,0.209976809,1249.42
2017-12-07 07-PM,15557.85,89,408,643,24.4,241,0.207230562,1247.01
2017-12-07 06-PM,15249,89.3,408.1,649.9,24.01,249.49,0.20936877,1259
2017-12-07 05-PM,14700,86.99,391,626.5,23.89,235,0.203595,1230.21
2017-12-07 04-PM,15369,89.31,398.62,639,24.25,245,0.20655936,1230.81
2017-12-07 03-PM,14995,92.5,415,653,25.22,253.99,0.21127955,1256.62
2017-12-07 02-PM,14777.67,93.76,410,669.92,25.6,257.72,0.213980662,1282
2017-12-07 01-PM,14475,92.37,406,655,26,251,0.21292725,1271
2017-12-07 12-PM,13640,90.79,402.6,633,24.38,249.99,0.2055548,1261.43
2017-12-07 11-AM,14688.99,90.89,395.1,644.9,24.51,253.8,0.203883181,1246.21
2017-12-07 10-AM,14360,93.4,408.1,645.04,24.57,258.39,0.206784,1260
2017-12-07 09-AM,14332,94.72,410.1,665,24.95,262.5,0.20982048,1278.01
2017-12-07 08-AM,14070,94.45,417.37,666.57,25,272,0.2123163,1278.49
2017-12-07 07-AM,13875,94.52,413.7,670,25,250.96,0.2122875,1306
2017-12-07 06-AM,14037,96.21,421,670.55,25.32,252.14,0.21574869,1318
2017-12-07 05-AM,13981.86,97.53,423.99,662.01,25.49,255,0.215041007,1332.5
2017-12-07 04-AM,13626.21,95.51,421.1,676.68,25.24,247.08,0.214476545,1310
2017-12-07 03-AM,13527,94.6,418.68,669.32,25.32,242.26,0.21075066,1319
2017-12-07 02-AM,13830,95.6,412.08,663,24.75,241,0.2117373,1305
2017-12-07 01-AM,13875.9,94.29,412.2,649.92,23.95,245.01,0.212717547,1278
2017-12-07 12-AM,13580.91,96.3,417.37,668.6,24.92,254.48,0.215936469,1347
2017-12-06 11-PM,13622.8,94,403.7,667.6,23.9,247,0.209246208,1312
2017-12-06 10-PM,13186.69,96.55,422,692.89,25.61,257.98,0.218899054,1345.31
2017-12-06 09-PM,13100,96.86,420,699.87,25.8,261,0.219032,1368.09
2017-12-06 08-PM,13063.13,93.75,424,708,26.7,256.67,0.220505634,1394.18
2017-12-06 07-PM,12742.73,99.23,432,704,27.13,271.05,0.226565739,1408
2017-12-06 06-PM,12538.3,98.89,430,703.85,27.2,267,0.2256894,1409
2017-12-06 05-PM,12501.68,98.06,430,709.93,26.4,262.43,0.227405559,1460.74
2017-12-06 04-PM,12360,98,418.6,682.3,26.3,269.25,0.2290308,1396
2017-12-06 03-PM,12712.91,99,440,700,27.14,274.1,0.229213767,1413
2017-12-06 02-PM,12607,98.94,438.5,704,26.59,278.9,0.22667386,1409
2017-12-06 01-PM,12680,98.3,436.69,711.34,26.46,271,0.2249432,1404.42
2017-12-06 12-PM,12536.24,98.4,438.77,721,26.45,274,0.223771884,1420.5
2017-12-06 11-AM,12788,100.3,441.3,729.28,26.85,272.5,0.22532456,1420.82
2017-12-06 10-AM,12499.9,100.57,442,724.43,27,273.2,0.228498172,1423.9
2017-12-06 09-AM,12434.48,100.8,444,720.44,26.9,258.91,0.231156983,1437
2017-12-06 08-AM,12392,101.78,444.55,717.4,26.65,262.46,0.22702144,1404
2017-12-06 07-AM,12410,100.5,446.8,715.32,26.92,257,0.2269789,1399
2017-12-06 06-AM,12243.9,100.5,441,730.87,27.2,258,0.227369223,1414
2017-12-06 05-AM,12199,100,441.5,738.8,27,263,0.23117105,1423.29
2017-12-06 04-AM,12240,100.1,446.54,735,27,256.53,0.2299896,1450
2017-12-06 03-AM,12160,101.51,440.33,735.93,27,252,0.228,1415.2
2017-12-06 02-AM,11869,101.72,453.01,745,27.7,264.1,0.22919039,1411
2017-12-06 01-AM,11810,100.7,452,736,27.64,265,0.2301769,1427
2017-12-06 12-AM,11665.14,100,452.5,735.6,28.13,247.48,0.234585965,1430
2017-12-05 11-PM,11709.86,100.86,456.19,740.5,28.79,242.4,0.238529848,1455
2017-12-05 10-PM,11735.79,101.5,460.7,751.46,28.64,243,0.240348979,1466.83
2017-12-05 09-PM,11724.49,101.5,459.86,754,28.59,237.15,0.237889902,1480.42
2017-12-05 08-PM,11700,100.44,454.91,758,28.45,233.27,0.237159,1470
2017-12-05 07-PM,11695,101.29,459.9,753.98,28.8,235.5,0.23892885,1483.75
2017-12-05 06-PM,11630,100.52,454.01,741.08,28.77,237,0.2358564,1470
2017-12-05 05-PM,11605,99.51,451.87,743,28,235,0.2351173,1457
2017-12-05 04-PM,11804.2,101.12,458,749,28.35,232.8,0.23844484,1473.65
2017-12-05 03-PM,11730.1,100.45,456,747.9,28.39,235,0.23812103,1481
2017-12-05 02-PM,11734.79,101.6,455.5,746,28.3,225,0.238098889,1490
2017-12-05 01-PM,11715,101,454.55,758.98,28.59,235,0.2403918,1490.5
2017-12-05 12-PM,11675,101.7,459.12,755.16,28.7,220.38,0.2407385,1517
2017-12-05 11-AM,11647.2,101.06,459,755,28.55,217.5,0.240398208,1535
2017-12-05 10-AM,11655.94,101.1,462.9,747.93,28.7,218.22,0.241161399,1542.76
2017-12-05 09-AM,11760,102.6,466,763,28.94,218.2,0.242256,1575
2017-12-05 08-AM,11755,102.2,465.55,766.72,28.91,218.9,0.2414477,1529
2017-12-05 07-AM,11545,101,460,757.4,28.42,216.91,0.24163685,1501.94
2017-12-05 06-AM,11511.37,100.92,459.4,751.5,28.23,216.3,0.241163202,1496.46
2017-12-05 05-AM,11476.81,100.5,458.1,750,28.34,207.2,0.244800357,1491
2017-12-05 04-AM,11575,102,462.2,754.8,28.62,209.25,0.24539,1510
2017-12-05 03-AM,11505,101.7,460,754.28,28.5,209.43,0.2443662,1501.1
2017-12-05 02-AM,11506,101.6,460.67,761,28.7,214,0.24438744,1513
2017-12-05 01-AM,11560,102.13,464.55,763,29.15,210,0.245072,1532.93
2017-12-05 12-AM,11600,103.62,464,763,29.25,208.55,0.24766,1533.65
2017-12-04 11-PM,11400.01,101.28,460.9,761,29.12,202.18,0.243390214,1513
2017-12-04 10-PM,11430,101.59,461,760.84,29.19,203.04,0.2435733,1500.19
2017-12-04 09-PM,11365.2,100.19,457,756.2,28.88,198.84,0.24207876,1498.23
2017-12-04 08-PM,11164.08,98.42,454,745,28.48,197.9,0.240809206,1481.54
2017-12-04 07-PM,11151,97.5,454,748.88,28.31,199.27,0.2408616,1468.45
2017-12-04 06-PM,11240.37,97.97,457.2,754.25,28.58,199,0.241667955,1488.06
2017-12-04 05-PM,11257.4,97.03,457.5,747.61,28.49,196.41,0.241808952,1501
2017-12-04 04-PM,11331.55,98,459.8,752.25,28.43,196,0.243401694,1485
2017-12-04 03-PM,11383.47,98.97,462.1,756.43,28.87,197.61,0.242354076,1498
2017-12-04 02-PM,11217.5,98.22,458,745.45,28.6,194,0.242634525,1480.85
2017-12-04 01-PM,11136.31,96.71,454,745,28.2,192.82,0.239764754,1475.1
2017-12-04 12-PM,11150,96.38,453.8,741.54,28.31,191.9,0.242178,1480.82
2017-12-04 11-AM,11330,99.16,460.3,758.01,28.85,197,0.244728,1505.2
2017-12-04 10-AM,11349.27,100,462.56,768.21,28.9,196.62,0.245598203,1513.45
2017-12-04 09-AM,11509,100,468.13,764.52,29.33,199.55,0.24732841,1530
2017-12-04 08-AM,11536,100.9,470,760.95,29.5,199.26,0.24813936,1540
2017-12-04 07-AM,11401.21,99.75,465,755.2,28.99,198.44,0.245240027,1527.82
2017-12-04 06-AM,11420,99.25,463.01,758,28.9,198,0.2471288,1524
2017-12-04 05-AM,11490.16,100,462.05,764.52,29.01,198.5,0.24703844,1523.06
2017-12-04 04-AM,11370,99.8,460.79,758.11,28.97,198.2,0.2470701,1525.98
2017-12-04 03-AM,11260.5,99.23,459,754.27,28.87,197,0.24592932,1503
2017-12-04 02-AM,11391,99.87,464,757.5,29.15,199.56,0.24855162,1515.32
2017-12-04 01-AM,11205,100,458.67,763.49,28.92,197.5,0.24438105,1501
2017-12-04 12-AM,11175,100,460,757.84,28.97,195.88,0.244509,1505.44
2017-12-03 11-PM,11040,99.52,457.4,756.93,28.76,194,0.241776,1500
2017-12-03 10-PM,10890.5,98.15,454,741.64,28.15,192.75,0.242531435,1510
2017-12-03 09-PM,11312.33,102.18,466.4,776.5,29.37,201,0.245816931,1548.94
2017-12-03 08-PM,11731.01,104.12,478.8,790.69,30.33,206,0.255149468,1613
2017-12-03 07-PM,11724,103.47,478,784,30.04,202,0.25335564,1592.6
2017-12-03 06-PM,11620,102.64,476.11,781.01,30.02,202.5,0.2522702,1589
2017-12-03 05-PM,11670,103.22,474.5,779.7,30.15,203,0.2531223,1569
2017-12-03 04-PM,11733,103.4,477.48,783.5,30.6,203.94,0.25366746,1573
2017-12-03 03-PM,11651,102.85,477,785,30.03,201.62,0.2539918,1585
2017-12-03 02-PM,11685,103,478,788,30.1,203.3,0.254733,1595
2017-12-03 01-PM,11655,102.73,476.4,794.99,30.1,204.6,0.2547783,1590.49
2017-12-03 12-PM,11621,102.9,478.6,796.9,30,204.77,0.2568241,1568
2017-12-03 11-AM,11096.27,100,466.3,766,29.46,200.5,0.249000299,1549
2017-12-03 10-AM,11035.01,99.2,463.34,767.2,29.2,204,0.245749673,1578
2017-12-03 09-AM,11110,99.64,464.69,768.58,29.3,198.5,0.2474197,1566.68
2017-12-03 08-AM,11141,99.49,466.25,772.23,29.4,198.75,0.24833289,1550
2017-12-03 07-AM,11072,99.8,464,767.23,29.36,195.6,0.24779136,1564
2017-12-03 06-AM,11035,100.12,460.31,769,29.3,195,0.2465219,1552.04
2017-12-03 05-AM,11048,99.72,460.98,764.3,28.75,195.02,0.24515512,1505.44
2017-12-03 04-AM,10938.14,98.7,455.68,760.99,28.86,196.5,0.242717327,1396.65
2017-12-03 03-AM,10925,98,455,760.47,28.5,200.94,0.2431905,1394
2017-12-03 02-AM,10887.12,98.2,457.45,758,28.66,200.01,0.243000518,1387.8
2017-12-03 01-AM,10860,98.2,455.15,761.08,28.6,200.45,0.242178,1393.39
2017-12-03 12-AM,10895.79,98.88,456.8,767.5,28.8,201,0.244937359,1391.5
2017-12-02 11-PM,10954,99.39,458.96,762.49,29.1,195.5,0.24460282,1408
2017-12-02 10-PM,11024,100.3,460,759.94,29.22,192.96,0.24616592,1417.91
2017-12-02 09-PM,10930,99.8,456.7,763,28.85,189,0.2440669,1408.55
2017-12-02 08-PM,10883.16,99.4,457.5,763.7,28.84,188.7,0.243782784,1408
2017-12-02 07-PM,10924,100.11,459.95,763.16,29.2,188.9,0.2446976,1419.78
2017-12-02 06-PM,10887,99.66,457.5,765,28.98,186.41,0.24528411,1412.69
2017-12-02 05-PM,10835,98,455.05,764.46,28.9,185.17,0.24216225,1410.28
2017-12-02 04-PM,10700.21,96.91,450.96,753,28.24,185,0.240968729,1385.99
2017-12-02 03-PM,10875,98.7,455.6,760,28.6,187.59,0.243165,1399
2017-12-02 02-PM,10985,99,458.7,765,28.97,189,0.246064,1396.35
2017-12-02 01-PM,11070.99,100.13,461.5,776,29.57,191,0.246993787,1421.83
2017-12-02 12-PM,10950,98.46,460.74,765.34,29.39,187.5,0.2456085,1410
2017-12-02 11-AM,11079.9,99.59,465.95,779.87,29.88,188.05,0.247857363,1420
2017-12-02 10-AM,11140,101.9,469.9,768.08,30.11,189.4,0.2497588,1435.95
2017-12-02 09-AM,10955,101.22,462.11,764.94,29.9,187.8,0.24725435,1423.9
2017-12-02 08-AM,10928.23,102.44,464,770,29.9,188.98,0.246759433,1427.21
2017-12-02 07-AM,10846,101.53,463.93,769.56,29.83,187.5,0.2451196,1429
2017-12-02 06-AM,10890,99.53,460,769,29.74,186.29,0.2457873,1422.77
2017-12-02 05-AM,10806.75,98.65,456.16,763,29.6,186.4,0.24552936,1416
2017-12-02 04-AM,10899,99.5,460,764,30.12,187.87,0.24708033,1434.37
2017-12-02 03-AM,11011.83,99.7,464.1,770.83,30.7,191,0.246995347,1446.5
2017-12-02 02-AM,11033.65,99.2,467.11,782.56,30.43,192.04,0.249139817,1458.62
2017-12-02 01-AM,10885,98.2,459.95,782,29.47,190,0.24698065,1415.61
2017-12-02 12-AM,10699.89,96.73,453.3,771.72,29.43,185.66,0.24417149,1418
2017-12-01 11-PM,10682,96.5,455,776.11,29.6,185.9,0.245686,1416.1
2017-12-01 10-PM,10800,98.47,462,782.05,29.68,186.55,0.247752,1420
2017-12-01 09-PM,10690,97.2,461.54,776.1,29.5,186.91,0.2460838,1413
2017-12-01 08-PM,10544,96.5,455.9,777.31,28.72,184.34,0.245148,1388
2017-12-01 07-PM,10430,93.64,450,772.5,28.67,183,0.244062,1392
2017-12-01 06-PM,10330,92.4,446,764,28.5,182,0.2420319,1427
2017-12-01 05-PM,10539.53,92,449.91,768,28.6,184.51,0.243463143,1400.96
2017-12-01 04-PM,10520,92.41,447.5,760,28.39,186,0.24196,1389.01
2017-12-01 03-PM,10490,88.84,445.4,751,28.1,183.21,0.24127,1364.1
2017-12-01 02-PM,10647.81,90.55,455,768,28.54,185.4,0.243515415,1409.96
2017-12-01 01-PM,10145.71,88.1,443,749,28.49,181.39,0.239134385,1385
2017-12-01 12-PM,9950,86.2,433,744,26.1,177,0.235019,1352
2017-12-01 11-AM,9776,84.93,427,742.99,25.7,176.1,0.23159344,1295
2017-12-01 10-AM,10013,86.01,433,745,26.25,178.5,0.23640693,1312.63
2017-12-01 09-AM,9793.32,84.6,427.5,757.74,25.5,174.4,0.233081016,1282.7
2017-12-01 08-AM,9541,82.45,420.59,747.59,24.58,170.16,0.22783908,1250
2017-12-01 07-AM,9420,82,417.33,734.9,24.48,167.65,0.22608,1247.29
2017-12-01 06-AM,9566,82.03,424.11,756.47,24.8,169,0.22757514,1268.99
2017-12-01 05-AM,9838,84.88,431.01,775,25.5,173.5,0.23306222,1299.09
2017-12-01 04-AM,9659.1,84.1,425,771.01,25.01,168,0.232494537,1283.87
2017-12-01 03-AM,9779.32,84.78,430.08,770.01,24.9,168.22,0.233530162,1282.32
2017-12-01 02-AM,9730.9,84.64,426.01,754.15,24.61,169.89,0.233444291,1290
2017-12-01 01-AM,9828,85,429,759.73,25.1,172.1,0.23361156,1285
2017-12-01 12-AM,9907.68,85.7,433,758.31,25.97,175.03,0.2353074,1317.51
2017-11-30 11-PM,9769.97,86.27,431.73,755.5,25.9,174,0.234772379,1323.01
2017-11-30 10-PM,9645.69,83.42,428.07,747.5,25.75,171,0.233811526,1284
2017-11-30 09-PM,9371.28,81.81,417.24,732.1,24.71,162.43,0.227722104,1237.8
2017-11-30 08-PM,9760.76,83.11,430,748.99,26.4,168.36,0.23425824,1270
2017-11-30 07-PM,9535,79.89,416.8,736,23.9,163.44,0.22969815,1234.76
2017-11-30 06-PM,9500.99,80,414.69,732.7,23.4,163,0.226503602,1249
2017-11-30 05-PM,9242,77.84,405.27,729,22.79,158.42,0.22300946,1228.78
2017-11-30 04-PM,9145.88,76.96,399,701.6,22.28,157.28,0.221513214,1190
2017-11-30 03-PM,9340,79.62,408,717.57,22.95,159.32,0.2226656,1234.69
2017-11-30 02-PM,9105.3,77.2,395.14,683,22.46,156.4,0.222078267,1210
2017-11-30 01-PM,9730,83.08,423.09,730,24.11,170.77,0.2333254,1324
2017-11-30 12-PM,9600.38,82.42,422,765,23.92,173.05,0.231081147,1315
2017-11-30 11-AM,9500,80.93,418.69,750,23.57,170.71,0.229425,1302.99
2017-11-30 10-AM,10056.98,86.15,441.1,810,25,185.62,0.237545868,1351
