Date,DASH/BTC,ETC/BTC,ETH/BTC,LTC/BTC,XMR/BTC,XRP/BTC
2017-08-10 08-AM,0.05964,0.004503,0.08795,0.01412,0.01507,0.000052810
2017-08-10 07-AM,0.05811,0.00455,0.08742,0.01411,0.015,0.000053380
2017-08-10 06-AM,0.05889,0.004568,0.0886,0.01414,0.015,0.000054080
2017-08-10 05-AM,0.05922,0.004576,0.08832,0.01424,0.01506,0.000054150
2017-08-10 04-AM,0.0591,0.004596,0.08802,0.01425,0.015,0.000054710
2017-08-10 03-AM,0.05859,0.004576,0.08738,0.01425,0.01506,0.000054240
2017-08-10 02-AM,0.05897,0.00459,0.08831,0.01424,0.01507,0.000054770
2017-08-10 01-AM,0.05905,0.00461,0.08854,0.01433,0.01507,0.000055010
2017-08-10 12-AM,0.0594,0.0046,0.08815,0.01425,0.01524,0.000055200
2017-08-09 11-PM,0.06024,0.004628,0.08876,0.01438,0.01508,0.000055480
2017-08-09 10-PM,0.0595,0.004597,0.08998,0.01426,0.01522,0.000054830
2017-08-09 09-PM,0.0596,0.004605,0.08984,0.01427,0.01528,0.000055120
2017-08-09 08-PM,0.05992,0.004616,0.08859,0.01429,0.01533,0.000055520
2017-08-09 07-PM,0.06062,0.004627,0.0886,0.01436,0.01516,0.000055510
2017-08-09 06-PM,0.06073,0.004617,0.08896,0.01442,0.01523,0.000055490
2017-08-09 05-PM,0.06024,0.00462,0.0875,0.01448,0.0153,0.000055390
2017-08-09 04-PM,0.0603,0.004643,0.088,0.01446,0.01534,0.000055430
2017-08-09 03-PM,0.05954,0.004671,0.08621,0.01445,0.01532,0.000056010
2017-08-09 02-PM,0.0596,0.004659,0.08821,0.0147,0.01535,0.000055780
2017-08-09 01-PM,0.05963,0.00466,0.08928,0.01454,0.01545,0.000056100
2017-08-09 12-PM,0.05944,0.004675,0.0894,0.01458,0.01532,0.000055650
2017-08-09 11-AM,0.05879,0.00465,0.08785,0.01453,0.01537,0.000055520
2017-08-09 10-AM,0.05925,0.004654,0.08663,0.01472,0.01543,0.000055340
2017-08-09 09-AM,0.06,0.004699,0.08919,0.0146,0.01568,0.000056290
2017-08-09 08-AM,0.05948,0.004682,0.0899,0.01447,0.0156,0.000055830
2017-08-09 07-AM,0.0603,0.004719,0.09031,0.01456,0.01556,0.000056960
2017-08-09 06-AM,0.06111,0.004742,0.09144,0.01466,0.01558,0.000057080
2017-08-09 05-AM,0.06039,0.0048,0.0935,0.01431,0.01559,0.000056810
2017-08-09 04-AM,0.06082,0.004775,0.0934,0.0142,0.0154,0.000056820
2017-08-09 03-AM,0.06062,0.00475,0.0911,0.01434,0.01541,0.000056210
2017-08-09 02-AM,0.05996,0.004782,0.09224,0.01429,0.01541,0.000056150
2017-08-09 01-AM,0.05871,0.004653,0.089,0.01428,0.01535,0.000056420
2017-08-09 12-AM,0.05964,0.00469,0.08661,0.01431,0.0152,0.000057310
2017-08-08 11-PM,0.0587,0.004654,0.08572,0.01421,0.01514,0.000056180
2017-08-08 10-PM,0.05786,0.004595,0.08672,0.01427,0.01511,0.000058380
2017-08-08 09-PM,0.0576,0.004513,0.08596,0.01352,0.01504,0.000055720
2017-08-08 08-PM,0.0577,0.004524,0.08515,0.01351,0.01504,0.000054560
2017-08-08 07-PM,0.05843,0.004565,0.08466,0.01363,0.0151,0.000055000
2017-08-08 06-PM,0.05824,0.00454,0.0843,0.01363,0.0152,0.000055210
2017-08-08 05-PM,0.05858,0.004578,0.08544,0.0137,0.01533,0.000055050
2017-08-08 04-PM,0.05831,0.004588,0.0855,0.01359,0.01527,0.000054650
2017-08-08 03-PM,0.05858,0.004585,0.085,0.01364,0.01524,0.000055600
2017-08-08 02-PM,0.0576,0.00459,0.08331,0.01358,0.01538,0.000055890
2017-08-08 01-PM,0.05734,0.004441,0.08274,0.01337,0.0151,0.000052090
2017-08-08 12-PM,0.05711,0.00442,0.08097,0.01333,0.01523,0.000051500
2017-08-08 11-AM,0.05751,0.004461,0.0817,0.01344,0.01484,0.000051800
2017-08-08 10-AM,0.0574,0.004409,0.08003,0.01334,0.0145,0.000051600
2017-08-08 09-AM,0.05703,0.004393,0.07864,0.01329,0.0145,0.000051530
2017-08-08 08-AM,0.0575,0.004422,0.079,0.0134,0.01468,0.000052010
2017-08-08 07-AM,0.05722,0.004437,0.07882,0.01343,0.01478,0.000052320
2017-08-08 06-AM,0.05783,0.004466,0.07882,0.01338,0.01495,0.000052250
2017-08-08 05-AM,0.05731,0.00444,0.07894,0.01328,0.01476,0.000051580
2017-08-08 04-AM,0.05805,0.004451,0.07885,0.01326,0.01488,0.000051670
2017-08-08 03-AM,0.05811,0.004502,0.07932,0.01357,0.01508,0.000052160
2017-08-08 02-AM,0.0584,0.004514,0.07934,0.01357,0.01487,0.000052370
2017-08-08 01-AM,0.0581,0.004538,0.07931,0.01366,0.01492,0.000052980
2017-08-08 12-AM,0.0581,0.004483,0.0794,0.01353,0.01487,0.000052370
2017-08-07 11-PM,0.05813,0.004486,0.0787,0.01351,0.01462,0.000052990
2017-08-07 10-PM,0.0583,0.00448,0.07923,0.01357,0.01465,0.000053300
2017-08-07 09-PM,0.05882,0.004517,0.0794,0.01365,0.01446,0.000053660
2017-08-07 08-PM,0.05887,0.004514,0.07981,0.01358,0.0145,0.000053120
2017-08-07 07-PM,0.05893,0.004565,0.07993,0.01373,0.01463,0.000053540
2017-08-07 06-PM,0.05776,0.004576,0.08029,0.01367,0.01455,0.000053610
2017-08-07 05-PM,0.05661,0.004565,0.08,0.01363,0.0145,0.000053200
2017-08-07 04-PM,0.05666,0.004572,0.08035,0.01357,0.01445,0.000053570
2017-08-07 03-PM,0.0571,0.004571,0.08047,0.01356,0.01413,0.000053770
2017-08-07 02-PM,0.05687,0.004527,0.08063,0.01357,0.01402,0.000052870
2017-08-07 01-PM,0.05665,0.004533,0.07951,0.01365,0.01393,0.000051900
2017-08-07 12-PM,0.05775,0.004587,0.08046,0.0137,0.01427,0.000053370
2017-08-07 11-AM,0.0591,0.004671,0.0809,0.0138,0.01446,0.000053950
2017-08-07 10-AM,0.05885,0.00464,0.0804,0.01382,0.01449,0.000054910
2017-08-07 09-AM,0.05893,0.004645,0.08013,0.01389,0.0146,0.000055080
2017-08-07 08-AM,0.05931,0.004681,0.08094,0.014,0.0146,0.000055720
2017-08-07 07-AM,0.05936,0.00468,0.08121,0.014,0.01465,0.000055630
2017-08-07 06-AM,0.0591,0.0047,0.0812,0.01401,0.01473,0.000055230
2017-08-07 05-AM,0.05952,0.00475,0.08113,0.0141,0.01478,0.000055470
2017-08-07 04-AM,0.05939,0.004739,0.0818,0.01396,0.01478,0.000055550
2017-08-07 03-AM,0.05938,0.004742,0.08107,0.01405,0.0148,0.000055670
2017-08-07 02-AM,0.0591,0.00477,0.08085,0.01413,0.0148,0.000055440
2017-08-07 01-AM,0.05883,0.004785,0.08184,0.01425,0.01482,0.000055480
2017-08-07 12-AM,0.0586,0.004774,0.08202,0.01405,0.01482,0.000055690
2017-08-06 11-PM,0.05832,0.004785,0.08307,0.01394,0.01478,0.000055670
2017-08-06 10-PM,0.05835,0.004754,0.0821,0.01388,0.01473,0.000055690
2017-08-06 09-PM,0.05842,0.004737,0.08346,0.01375,0.01473,0.000055450
2017-08-06 08-PM,0.05833,0.004716,0.08118,0.01379,0.01468,0.000055500
2017-08-06 07-PM,0.0586,0.004736,0.08076,0.01387,0.01462,0.000055150
2017-08-06 06-PM,0.05864,0.004721,0.08095,0.01385,0.01461,0.000055080
2017-08-06 05-PM,0.05841,0.004754,0.08091,0.01361,0.01458,0.000055790
2017-08-06 04-PM,0.0592,0.00476,0.08079,0.01411,0.01468,0.000057000
2017-08-06 03-PM,0.0592,0.004762,0.07985,0.01415,0.0148,0.000056380
2017-08-06 02-PM,0.06032,0.004796,0.08008,0.0143,0.0149,0.000057400
2017-08-06 01-PM,0.0603,0.004824,0.08068,0.01432,0.0149,0.000057590
2017-08-06 12-PM,0.06,0.004852,0.08131,0.01438,0.01503,0.000058010
2017-08-06 11-AM,0.0598,0.004837,0.08099,0.01423,0.01495,0.000057550
2017-08-06 10-AM,0.06006,0.004847,0.081,0.01425,0.01495,0.000057550
2017-08-06 09-AM,0.0599,0.004879,0.08004,0.01429,0.01492,0.000057630
2017-08-06 08-AM,0.06,0.0049,0.0795,0.01431,0.01516,0.000058320
2017-08-06 07-AM,0.0596,0.004842,0.0796,0.01424,0.0151,0.000058070
2017-08-06 06-AM,0.0596,0.004853,0.0794,0.01423,0.01512,0.000058120
2017-08-06 05-AM,0.0593,0.004884,0.08035,0.0143,0.01514,0.000057990
2017-08-06 04-AM,0.0595,0.004892,0.08004,0.01432,0.01502,0.000057810
2017-08-06 03-AM,0.05917,0.004853,0.08073,0.01441,0.01509,0.000058090
2017-08-06 02-AM,0.05901,0.004912,0.0812,0.01431,0.01497,0.000057360
2017-08-06 01-AM,0.05902,0.00483,0.0784,0.01427,0.0149,0.000056560
2017-08-06 12-AM,0.0588,0.0048,0.07794,0.01419,0.01488,0.000056740
2017-08-05 11-PM,0.05908,0.00476,0.07699,0.01415,0.01498,0.000056970
2017-08-05 10-PM,0.0591,0.004772,0.07622,0.01404,0.01505,0.000057140
2017-08-05 09-PM,0.05908,0.00479,0.07727,0.01411,0.01503,0.000057240
2017-08-05 08-PM,0.05957,0.00473,0.0763,0.01407,0.01499,0.000057410
2017-08-05 07-PM,0.05943,0.004767,0.07562,0.01406,0.01493,0.000057090
2017-08-05 06-PM,0.05942,0.004792,0.0769,0.01424,0.01487,0.000057810
2017-08-05 05-PM,0.05935,0.00479,0.07489,0.0141,0.01492,0.000056570
2017-08-05 04-PM,0.06055,0.004903,0.07599,0.01441,0.0151,0.000058520
2017-08-05 03-PM,0.06029,0.004865,0.0755,0.01422,0.01514,0.000058170
2017-08-05 02-PM,0.0614,0.004932,0.07581,0.0145,0.01522,0.000058230
2017-08-05 01-PM,0.06168,0.004915,0.07651,0.01452,0.01536,0.000057220
2017-08-05 12-PM,0.0614,0.004941,0.07623,0.01454,0.01534,0.000056710
2017-08-05 11-AM,0.06,0.004854,0.0764,0.01439,0.01532,0.000056060
2017-08-05 10-AM,0.0584,0.00485,0.07538,0.01447,0.01514,0.000055960
2017-08-05 09-AM,0.05952,0.00483,0.07392,0.01439,0.01514,0.000055950
2017-08-05 08-AM,0.0608,0.004899,0.07532,0.0146,0.01513,0.000056430
2017-08-05 07-AM,0.06051,0.004811,0.07308,0.01443,0.01492,0.000055760
2017-08-05 06-AM,0.06078,0.00482,0.0735,0.01455,0.01496,0.000056990
2017-08-05 05-AM,0.06073,0.004853,0.073,0.01458,0.01497,0.000056080
2017-08-05 04-AM,0.05962,0.0049,0.073,0.0148,0.0151,0.000056490
2017-08-05 03-AM,0.06383,0.005091,0.07553,0.01523,0.01529,0.000058240
2017-08-05 02-AM,0.06493,0.005176,0.07656,0.01556,0.01587,0.000059500
2017-08-05 01-AM,0.06493,0.005161,0.07694,0.01505,0.01582,0.000060220
2017-08-05 12-AM,0.06519,0.005174,0.0772,0.01505,0.01576,0.000060760
2017-08-04 11-PM,0.06537,0.005185,0.07749,0.01506,0.01563,0.000060880
2017-08-04 10-PM,0.06542,0.00521,0.07797,0.01511,0.01554,0.000060950
2017-08-04 09-PM,0.06571,0.005245,0.07808,0.01513,0.01562,0.000060790
2017-08-04 08-PM,0.06637,0.005257,0.07843,0.0152,0.0155,0.000061260
2017-08-04 07-PM,0.06639,0.005225,0.07752,0.01508,0.01546,0.000061310
2017-08-04 06-PM,0.0665,0.0052,0.07741,0.01505,0.01531,0.000060230
2017-08-04 05-PM,0.06584,0.005201,0.07772,0.0151,0.0153,0.000059850
2017-08-04 04-PM,0.06602,0.0052,0.07762,0.01501,0.01534,0.000060130
2017-08-04 03-PM,0.0662,0.005252,0.07775,0.01515,0.01532,0.000060870
2017-08-04 02-PM,0.06655,0.005257,0.0784,0.01517,0.0153,0.000060610
2017-08-04 01-PM,0.06633,0.005247,0.0783,0.01531,0.01524,0.000060820
2017-08-04 12-PM,0.066,0.005232,0.07855,0.01517,0.01521,0.000061080
2017-08-04 11-AM,0.0664,0.005271,0.07813,0.01496,0.0153,0.000061010
2017-08-04 10-AM,0.06664,0.0053,0.07861,0.01487,0.01536,0.000061640
2017-08-04 09-AM,0.06657,0.005335,0.07935,0.01504,0.0155,0.000061820
2017-08-04 08-AM,0.06795,0.0054,0.0803,0.01518,0.01568,0.000062410
2017-08-04 07-AM,0.06807,0.005438,0.08083,0.01525,0.01578,0.000062810
2017-08-04 06-AM,0.0681,0.005457,0.08059,0.01524,0.01566,0.000062940
2017-08-04 05-AM,0.06751,0.00546,0.08125,0.01536,0.01561,0.000063050
2017-08-04 04-AM,0.0684,0.005455,0.08092,0.01532,0.01555,0.000062850
2017-08-04 03-AM,0.06774,0.00549,0.08109,0.01527,0.01557,0.000062220
2017-08-04 02-AM,0.06777,0.005479,0.08157,0.0153,0.01544,0.000062110
2017-08-04 01-AM,0.06684,0.005453,0.08061,0.0152,0.01528,0.000061950
2017-08-04 12-AM,0.06723,0.005479,0.0805,0.01524,0.01554,0.000062480
2017-08-03 11-PM,0.06725,0.00545,0.0803,0.0152,0.01564,0.000062770
2017-08-03 10-PM,0.06731,0.005498,0.08013,0.01523,0.01568,0.000062520
2017-08-03 09-PM,0.06751,0.00547,0.0803,0.0152,0.01586,0.000063100
2017-08-03 08-PM,0.06795,0.005433,0.08044,0.01516,0.0158,0.000062600
2017-08-03 07-PM,0.06796,0.005447,0.08097,0.01531,0.0159,0.000062800
2017-08-03 06-PM,0.06794,0.00546,0.08103,0.01539,0.01589,0.000063090
2017-08-03 05-PM,0.068,0.00546,0.08108,0.01539,0.01585,0.000063480
2017-08-03 04-PM,0.06862,0.005494,0.08134,0.01546,0.0158,0.000063290
2017-08-03 03-PM,0.0677,0.005561,0.08205,0.0155,0.01582,0.000063590
2017-08-03 02-PM,0.0676,0.005538,0.08197,0.01545,0.01596,0.000063370
2017-08-03 01-PM,0.06717,0.005528,0.08317,0.01554,0.01601,0.000063340
2017-08-03 12-PM,0.06709,0.00553,0.083,0.0156,0.01605,0.000063240
2017-08-03 11-AM,0.067,0.005553,0.0819,0.01555,0.016,0.000062820
2017-08-03 10-AM,0.06703,0.005511,0.08161,0.01566,0.01609,0.000062780
2017-08-03 09-AM,0.06703,0.005535,0.08167,0.01562,0.01603,0.000063440
2017-08-03 08-AM,0.06588,0.005533,0.0823,0.01548,0.01594,0.000063210
2017-08-03 07-AM,0.06604,0.005526,0.0812,0.01547,0.01612,0.000062660
2017-08-03 06-AM,0.0662,0.00538,0.08119,0.01539,0.01598,0.000062400
2017-08-03 05-AM,0.06683,0.00535,0.0805,0.01546,0.01588,0.000063180
2017-08-03 04-AM,0.06621,0.00535,0.0804,0.01543,0.01592,0.000062800
2017-08-03 03-AM,0.06689,0.00535,0.08065,0.01547,0.01599,0.000062880
2017-08-03 02-AM,0.06661,0.005321,0.08054,0.01554,0.0161,0.000063210
2017-08-03 01-AM,0.06757,0.005321,0.081,0.01553,0.01607,0.000062840
2017-08-03 12-AM,0.06725,0.005401,0.08066,0.01543,0.01619,0.000063770
2017-08-02 11-PM,0.06786,0.005388,0.081,0.01555,0.01626,0.000064030
2017-08-02 10-PM,0.06767,0.005415,0.0812,0.01556,0.01617,0.000064400
2017-08-02 09-PM,0.06711,0.005385,0.08171,0.01558,0.0163,0.000064410
2017-08-02 08-PM,0.06711,0.005385,0.08171,0.01558,0.0163,0.000064410
2017-08-02 07-PM,0.06711,0.005385,0.08171,0.01558,0.0163,0.000064410
2017-08-02 06-PM,0.06711,0.005417,0.08185,0.0156,0.01629,0.000064130
2017-08-02 05-PM,0.06711,0.005433,0.08175,0.01561,0.01611,0.000064010
2017-08-02 04-PM,0.0675,0.00546,0.08096,0.0155,0.016,0.000063540
2017-08-02 03-PM,0.0671,0.00539,0.08107,0.01564,0.01598,0.000063360
2017-08-02 02-PM,0.0673,0.005379,0.0817,0.01573,0.016,0.000063610
2017-08-02 01-PM,0.06612,0.005347,0.07953,0.01538,0.01593,0.000063290
2017-08-02 12-PM,0.06671,0.00535,0.08053,0.01569,0.01598,0.000064510
2017-08-02 11-AM,0.06693,0.005452,0.08097,0.01562,0.01598,0.000064600
2017-08-02 10-AM,0.06707,0.005443,0.08161,0.01566,0.01603,0.000065000
2017-08-02 09-AM,0.06737,0.005469,0.08252,0.01566,0.01612,0.000064300
2017-08-02 08-AM,0.0673,0.00546,0.0817,0.01564,0.01609,0.000064830
2017-08-02 07-AM,0.06715,0.005445,0.0818,0.01569,0.01607,0.000064500
2017-08-02 06-AM,0.0673,0.005518,0.08213,0.01571,0.01608,0.000065020
2017-08-02 05-AM,0.068,0.005427,0.08215,0.01552,0.01615,0.000064190
2017-08-02 04-AM,0.06742,0.005405,0.08271,0.01563,0.01612,0.000065220
2017-08-02 03-AM,0.06769,0.00529,0.08252,0.01567,0.01609,0.000064150
2017-08-02 02-AM,0.0677,0.00531,0.08201,0.01568,0.01604,0.000064470
2017-08-02 01-AM,0.06763,0.005343,0.08352,0.01576,0.01617,0.000064880
2017-08-02 12-AM,0.06761,0.00536,0.08299,0.01583,0.01624,0.000065240
2017-08-01 11-PM,0.0672,0.005321,0.08288,0.01596,0.01635,0.000065440
2017-08-01 10-PM,0.06658,0.00533,0.08269,0.01617,0.01613,0.000066000
2017-08-01 09-PM,0.0671,0.005355,0.08389,0.01593,0.01617,0.000065910
2017-08-01 08-PM,0.06619,0.005277,0.08241,0.01548,0.016,0.000064050
2017-08-01 07-PM,0.06677,0.00525,0.083,0.01594,0.01604,0.000064040
2017-08-01 06-PM,0.06643,0.005208,0.08099,0.01567,0.01545,0.000063100
2017-08-01 05-PM,0.06667,0.00512,0.08005,0.01529,0.01532,0.000061410
2017-08-01 04-PM,0.066,0.005111,0.07838,0.0152,0.01542,0.000061340
2017-08-01 03-PM,0.06624,0.005149,0.08,0.01521,0.01544,0.000062500
2017-08-01 02-PM,0.066,0.0052,0.08001,0.01562,0.01524,0.000062460
2017-08-01 01-PM,0.066,0.005202,0.0796,0.01557,0.01546,0.000064200
2017-08-01 12-PM,0.06374,0.004925,0.0751,0.01481,0.01483,0.000058160
2017-08-01 11-AM,0.0642,0.004971,0.07633,0.015,0.015,0.000059010
2017-08-01 10-AM,0.065,0.005083,0.0782,0.01526,0.01517,0.000060060
2017-08-01 09-AM,0.06543,0.005061,0.07903,0.01533,0.01538,0.000061150
2017-08-01 08-AM,0.06365,0.004959,0.07708,0.01506,0.01511,0.000059120
2017-08-01 07-AM,0.06344,0.00497,0.07697,0.01495,0.01486,0.000059480
2017-08-01 06-AM,0.06293,0.004973,0.07527,0.01501,0.01467,0.000057870
2017-08-01 05-AM,0.06246,0.00496,0.07462,0.01495,0.01475,0.000057980
2017-08-01 04-AM,0.06237,0.004834,0.07268,0.0147,0.01453,0.000057680
2017-08-01 03-AM,0.06225,0.004861,0.07223,0.01478,0.0143,0.000058260
2017-08-01 02-AM,0.0625,0.004848,0.07226,0.01477,0.01426,0.000058240
2017-08-01 01-AM,0.06204,0.004853,0.07286,0.01496,0.01411,0.000058850
2017-08-01 12-AM,0.06193,0.004801,0.07036,0.01473,0.0139,0.000057470
2017-07-31 11-PM,0.06215,0.004811,0.07005,0.01487,0.014,0.000057800
2017-07-31 10-PM,0.0623,0.004809,0.06995,0.01501,0.01393,0.000057970
2017-07-31 09-PM,0.06187,0.0048,0.06914,0.01481,0.0141,0.000057740
2017-07-31 08-PM,0.0623,0.00488,0.06957,0.01487,0.0142,0.000059010
2017-07-31 07-PM,0.06277,0.004947,0.07167,0.01522,0.01435,0.000059650
2017-07-31 06-PM,0.06255,0.004885,0.07078,0.0152,0.01422,0.000059530
2017-07-31 05-PM,0.0629,0.004888,0.07034,0.01494,0.01417,0.000058620
2017-07-31 04-PM,0.06239,0.00491,0.0699,0.01521,0.01429,0.000057970
2017-07-31 03-PM,0.06269,0.00491,0.06955,0.0151,0.01412,0.000058390
2017-07-31 02-PM,0.0623,0.00491,0.07006,0.01468,0.0141,0.000058100
2017-07-31 01-PM,0.06145,0.004786,0.06776,0.01355,0.01434,0.000057240
2017-07-31 12-PM,0.0615,0.004816,0.06866,0.01419,0.01442,0.000057570
2017-07-31 11-AM,0.06223,0.004885,0.07,0.01425,0.01463,0.000058450
2017-07-31 10-AM,0.06382,0.004937,0.07143,0.01445,0.01473,0.000059110
2017-07-31 09-AM,0.0638,0.004912,0.07063,0.01431,0.01452,0.000059070
2017-07-31 08-AM,0.06388,0.004928,0.07113,0.01438,0.01479,0.000059020
2017-07-31 07-AM,0.0643,0.00498,0.07224,0.01465,0.01477,0.000059560
2017-07-31 06-AM,0.06359,0.004966,0.07167,0.01458,0.0149,0.000059150
2017-07-31 05-AM,0.06416,0.005034,0.07212,0.01465,0.01493,0.000059500
2017-07-31 04-AM,0.06416,0.00503,0.07186,0.0147,0.01499,0.000059440
2017-07-31 03-AM,0.06433,0.005033,0.0718,0.01465,0.0147,0.000059800
2017-07-31 02-AM,0.06432,0.00504,0.07129,0.01458,0.01454,0.000059410
2017-07-31 01-AM,0.06317,0.005007,0.07087,0.01457,0.0145,0.000059340
2017-07-31 12-AM,0.0619,0.004966,0.07091,0.01453,0.01445,0.000059390
2017-07-30 11-PM,0.06158,0.005022,0.07139,0.0147,0.01458,0.000059070
2017-07-30 10-PM,0.062,0.005021,0.07176,0.01475,0.0147,0.000059680
2017-07-30 09-PM,0.06301,0.005053,0.07237,0.01494,0.01506,0.000060080
2017-07-30 08-PM,0.06362,0.005038,0.07272,0.01496,0.01516,0.000060290
2017-07-30 07-PM,0.06433,0.005052,0.07252,0.0148,0.01491,0.000059660
2017-07-30 06-PM,0.06402,0.005046,0.07224,0.01488,0.01501,0.000060400
2017-07-30 05-PM,0.0649,0.005073,0.07253,0.01473,0.01489,0.000060300
2017-07-30 04-PM,0.06439,0.005,0.0725,0.0147,0.01524,0.000060060
2017-07-30 03-PM,0.0649,0.0051,0.07353,0.01477,0.01533,0.000060220
2017-07-30 02-PM,0.066,0.00517,0.07449,0.01509,0.01562,0.000061130
2017-07-30 01-PM,0.06688,0.005189,0.0747,0.01511,0.01537,0.000061820
2017-07-30 12-PM,0.06627,0.005211,0.07556,0.01523,0.01537,0.000061910
2017-07-30 11-AM,0.0667,0.005225,0.075,0.01532,0.01566,0.000062700
2017-07-30 10-AM,0.0667,0.00517,0.0744,0.01518,0.01578,0.000061790
2017-07-30 09-AM,0.06626,0.005151,0.07372,0.01515,0.01568,0.000061820
2017-07-30 08-AM,0.06708,0.005173,0.074,0.01504,0.01578,0.000061830
2017-07-30 07-AM,0.06696,0.005158,0.07418,0.01515,0.016,0.000061660
2017-07-30 06-AM,0.06801,0.00517,0.07462,0.01537,0.0159,0.000062490
2017-07-30 05-AM,0.06674,0.005181,0.07439,0.01522,0.01595,0.000061410
2017-07-30 04-AM,0.0669,0.0052,0.07479,0.01512,0.01593,0.000061990
2017-07-30 03-AM,0.0682,0.005148,0.07423,0.01518,0.016,0.000060780
2017-07-30 02-AM,0.06781,0.005197,0.07453,0.01523,0.01603,0.000061450
2017-07-30 01-AM,0.06825,0.00527,0.0756,0.0155,0.01622,0.000062370
2017-07-30 12-AM,0.06816,0.005274,0.07626,0.01516,0.01614,0.000062490
2017-07-29 11-PM,0.06855,0.005243,0.07421,0.0151,0.01616,0.000060810
2017-07-29 10-PM,0.0669,0.005119,0.0736,0.0152,0.01617,0.000060640
2017-07-29 09-PM,0.06568,0.005059,0.07247,0.01508,0.01628,0.000060810
2017-07-29 08-PM,0.06584,0.005109,0.07186,0.01494,0.01612,0.000061630
2017-07-29 07-PM,0.06504,0.005028,0.0713,0.01465,0.01604,0.000059730
2017-07-29 06-PM,0.06427,0.004981,0.06872,0.01456,0.01595,0.000059090
2017-07-29 05-PM,0.06416,0.005001,0.06772,0.01461,0.01595,0.000059210
2017-07-29 04-PM,0.06483,0.004989,0.0673,0.01447,0.01592,0.000059090
2017-07-29 03-PM,0.06385,0.005021,0.06739,0.01452,0.01593,0.000059350
2017-07-29 02-PM,0.06474,0.004986,0.06785,0.0146,0.01594,0.000059370
2017-07-29 01-PM,0.06529,0.00504,0.0684,0.01457,0.01606,0.000059050
2017-07-29 12-PM,0.06475,0.004988,0.0682,0.01444,0.01586,0.000057870
2017-07-29 11-AM,0.0628,0.004959,0.06646,0.0142,0.01566,0.000057500
2017-07-29 10-AM,0.06279,0.00494,0.0666,0.01426,0.01558,0.000057300
2017-07-29 09-AM,0.06407,0.004917,0.067,0.01425,0.01557,0.000056670
2017-07-29 08-AM,0.06365,0.004938,0.06657,0.0142,0.01576,0.000057000
2017-07-29 07-AM,0.0631,0.004942,0.06726,0.01427,0.01574,0.000057450
2017-07-29 06-AM,0.06298,0.004992,0.06747,0.01401,0.01577,0.000058130
2017-07-29 05-AM,0.06317,0.005024,0.06802,0.01413,0.01603,0.000058770
2017-07-29 04-AM,0.06579,0.004976,0.0678,0.01423,0.01604,0.000058590
2017-07-29 03-AM,0.06554,0.00504,0.06909,0.01419,0.01592,0.000059210
2017-07-29 02-AM,0.06635,0.00502,0.0689,0.01419,0.01583,0.000059080
2017-07-29 01-AM,0.06666,0.005058,0.0694,0.01427,0.01586,0.000059090
2017-07-29 12-AM,0.066,0.00499,0.06862,0.01419,0.01577,0.000058580
2017-07-28 11-PM,0.06663,0.004992,0.06868,0.01429,0.01548,0.000058130
2017-07-28 10-PM,0.06645,0.005031,0.06919,0.01425,0.0154,0.000058930
2017-07-28 09-PM,0.0675,0.005139,0.0707,0.0144,0.01607,0.000059550
2017-07-28 08-PM,0.06697,0.005086,0.07064,0.01437,0.01609,0.000059230
2017-07-28 07-PM,0.0663,0.005046,0.06976,0.01428,0.01593,0.000058800
2017-07-28 06-PM,0.06629,0.005031,0.06991,0.01435,0.01587,0.000058730
2017-07-28 05-PM,0.06721,0.005074,0.07007,0.01428,0.01586,0.000058950
2017-07-28 04-PM,0.06761,0.005256,0.07085,0.01464,0.01608,0.000061000
2017-07-28 03-PM,0.06656,0.005093,0.07083,0.01457,0.01592,0.000060120
2017-07-28 02-PM,0.06729,0.005051,0.07,0.01453,0.01601,0.000060260
2017-07-28 01-PM,0.06458,0.004959,0.06875,0.01405,0.01571,0.000058790
2017-07-28 12-PM,0.066,0.004901,0.06719,0.01352,0.01545,0.000056000
2017-07-28 11-AM,0.06914,0.005115,0.0713,0.01499,0.01605,0.000061100
2017-07-28 10-AM,0.0699,0.005104,0.072,0.0145,0.01606,0.000061770
2017-07-28 09-AM,0.06972,0.005184,0.0721,0.01462,0.0161,0.000060820
2017-07-28 08-AM,0.07103,0.005218,0.07241,0.01523,0.01656,0.000061720
2017-07-28 07-AM,0.07264,0.005359,0.07493,0.0157,0.01652,0.000063400
2017-07-28 06-AM,0.0728,0.005347,0.07543,0.01562,0.0165,0.000063810
2017-07-28 05-AM,0.07267,0.005379,0.07548,0.01574,0.0166,0.000064070
2017-07-28 04-AM,0.07326,0.005371,0.075,0.01568,0.01651,0.000064600
2017-07-28 03-AM,0.07253,0.005383,0.07541,0.01563,0.01665,0.000064040
2017-07-28 02-AM,0.0726,0.00538,0.0751,0.01552,0.01674,0.000063470
2017-07-28 01-AM,0.072,0.005373,0.0749,0.01548,0.01686,0.000062810
2017-07-28 12-AM,0.07242,0.005432,0.07623,0.01566,0.01709,0.000064690
