Jul.Day,YYYY/MM/DD,Wdy,INR/USD,IDR/USD,IEP/USD,ILS/USD,ITL/USD,JMD/USD,JPY/USD,JOD/USD,KWD/USD,LBP/USD,LUF/USD,MYR/USD,MTL/USD,MXN/USD,MAD/USD,NZD/USD,NOK/USD,XCB/USD,XCT/USD,PKR/USD
2457906,6/1/2017,Thu,64.439,13366,0.70221,3.5562,1726.4,129.69,111.29,,0.30322,,35.968,4.2884,0.38277,18.598,9.7461,1.4154,8.4533,0.019837,0.020695,104.72
2457907,6/2/2017,Fri,64.427,13370,0.69886,3.5469,1718.2,129.69,110.6,,0.30421,,35.796,4.2802,0.38095,18.644,9.7204,1.4017,8.4295,0.020636,0.020973,104.76
2457910,6/5/2017,Mon,64.358,13349,0.69994,3.5433,1720.8,129.45,110.52,,0.3039,,35.851,4.2641,0.38153,18.377,9.7221,1.4005,8.448,0.020725,0.021097,104.77
2457911,6/6/2017,Tue,64.438,13328,0.69884,3.5423,1718.1,129.34,109.44,,0.30309,,35.795,4.2666,0.38094,18.277,9.7168,1.3909,8.4607,0.020786,0.020777,104.85
2457912,6/7/2017,Wed,64.401,13358,0.70003,3.5393,1721.1,129.41,109.51,,0.3031,,35.857,4.2602,0.38159,18.235,9.7308,1.3898,8.4802,0.02124,0.021834,104.84
2457913,6/8/2017,Thu,64.239,13238,0.70218,3.5307,1726.3,129.23,110.14,,0.30331,,35.966,4.2677,0.38276,18.203,9.7647,1.3861,8.4925,0.021598,0.021891,104.84
2457914,6/9/2017,Fri,64.245,13320,0.7039,3.5293,1730.6,129.23,110.54,,0.30326,,36.055,4.2654,0.38369,18.182,9.7628,1.3881,8.5038,0.021441,0.021825,104.84
2457917,6/12/2017,Mon,64.495,13282,0.70285,3.5424,1728,129.24,109.87,,0.3055,,36.001,4.2655,0.38312,18.17,9.7642,1.389,8.4691,0.021195,0.021692,104.75
2457918,6/13/2017,Tue,64.356,13238,0.70278,3.528,1727.8,129.17,110.04,,0.30326,,35.997,4.2621,0.38309,18.077,9.7556,1.3847,8.4372,0.021299,0.021547,104.84
2457919,6/14/2017,Wed,64.246,13342,0.6995,3.5213,1719.8,129.12,109.35,,0.30251,,35.829,4.2582,0.3813,17.952,9.7558,1.3716,8.3813,0.021993,0.022326,104.83
2457920,6/15/2017,Thu,64.575,13283,0.70636,3.5298,1736.6,128.9,110.69,,0.3037,,36.181,4.267,0.38504,18.087,9.7938,1.3886,8.5038,0.021925,0.022487,104.85
2457921,6/16/2017,Fri,64.483,13232,0.70393,3.5191,1730.7,128.9,110.91,,0.30401,,36.056,4.2767,0.38371,17.942,9.7644,1.3792,8.455,0.021882,0.022356,104.85
2457924,6/19/2017,Mon,64.488,13354,0.70549,3.5243,1734.5,128.95,111.37,,0.30348,,36.136,4.2769,0.38456,17.964,9.7896,1.3813,8.4744,0.021772,0.022604,104.82
2457925,6/20/2017,Tue,64.528,13267,0.70737,3.5415,1739.1,128.96,111.49,,0.30358,,36.232,4.2838,0.38559,18.122,9.8018,1.3813,8.5428,0.022738,0.023073,104.86
2457926,6/21/2017,Wed,64.518,13310,0.70641,3.5408,1736.8,128.81,111.47,,0.30313,,36.183,4.288,0.38507,18.188,9.7945,1.3839,8.543,0.022412,0.02354,104.88
2457927,6/22/2017,Thu,64.622,13375,0.70608,3.5479,1735.9,128.71,111.27,,0.30374,,36.166,4.2865,0.38488,18.121,9.7887,1.3764,8.4933,0.022492,0.023513,104.83
2457928,6/23/2017,Fri,64.502,13268,0.70352,3.5381,1729.6,128.72,111.22,,0.30362,,36.035,4.2883,0.38349,17.995,9.7686,1.3721,8.451,0.022655,0.023332,104.88
2457931,6/26/2017,Mon,64.45,13372,0.70354,3.5215,1729.7,128.58,111.62,,0.30356,,36.036,4.2883,0.3835,17.875,9.7918,1.3703,8.4696,0.022681,0.023127,104.86
2457932,6/27/2017,Tue,64.489,13321,0.69647,3.5159,1712.3,128.55,112.14,,0.30342,,35.674,4.2888,0.37964,17.972,9.7414,1.3733,8.4268,0.021659,0.022599,104.82
2457933,6/28/2017,Wed,64.526,13327,0.69291,3.5041,1703.6,128.49,112.2,,0.30407,,35.492,4.2975,0.37771,17.893,9.6619,1.3704,8.4476,0.021528,0.022351,104.83
2457934,6/29/2017,Thu,64.655,13281,0.68941,3.4888,1695,128.34,112.3,,0.30363,,35.312,4.294,0.3758,18.034,9.6425,1.3717,8.3968,0.021268,0.022282,104.85
2457935,6/30/2017,Fri,64.627,13378,0.68995,3.4882,1696.3,128.34,112.26,,0.30356,,35.34,4.2928,0.37609,18.074,9.6409,1.3651,8.3723,0.02124,0.02173,104.83
2457939,7/4/2017,Tue,64.77,13341,0.69403,3.5163,1706.3,127.74,113.22,,0.30347,,35.549,4.2979,0.37832,18.201,9.6797,1.3716,8.3544,0.020346,,104.85
2457940,7/5/2017,Wed,64.813,13384,0.69486,3.5108,1708.4,128.12,113.28,,0.30429,,35.591,4.2973,0.37877,18.318,9.6956,1.3751,8.4026,0.021017,0.022168,108.1
2457941,7/6/2017,Thu,64.73,13346,0.69045,3.5279,1697.5,127.97,113.26,,0.30231,,35.365,4.2981,0.37636,18.311,9.6736,1.3764,8.3577,0.020606,0.021968,105.95
2457942,7/7/2017,Fri,64.596,13424,0.69081,3.5422,1698.4,127.97,113.94,,0.30331,,35.384,4.2985,0.37656,18.123,9.6542,1.3743,8.3682,0.021519,0.022599,105.88
2457945,7/10/2017,Mon,64.472,13425,0.69105,3.5479,1699,127.93,114.15,,0.30321,,35.396,4.296,0.37669,17.982,9.668,1.3753,8.3364,0.021473,0.022523,105.2
2457946,7/11/2017,Tue,64.535,13458,0.68873,3.5662,1693.3,127.95,114.13,,0.30339,,35.278,4.2981,0.37543,17.952,9.5984,1.3846,8.3194,0.021422,0.022193,105.22
2457947,7/12/2017,Wed,64.486,13327,0.68953,3.5409,1695.2,127.91,113.22,,0.3044,,35.318,4.2933,0.37586,17.787,9.615,1.3775,8.2756,0.0214,0.021988,105.15
2457948,7/13/2017,Thu,64.456,13414,0.69075,3.5396,1698.3,127.97,113.27,,0.30368,,35.381,4.292,0.37653,17.743,9.6434,1.3661,8.2639,0.020986,0.021711,105.25
2457949,7/14/2017,Fri,64.39,13339,0.68757,3.5563,1690.4,127.97,112.54,,0.30358,,35.218,4.2927,0.37479,17.568,9.6182,1.3629,8.2019,0.020881,0.021491,105.2
2457952,7/17/2017,Mon,64.342,13336,0.68646,3.5789,1687.7,127.75,112.61,,0.30211,,35.161,4.2873,0.37419,17.586,9.5934,1.3646,8.1525,0.020982,0.02173,105.11
2457953,7/18/2017,Tue,64.33,13293,0.68091,3.5669,1674.1,127.82,111.95,,0.3032,,34.877,4.285,0.37116,17.507,9.574,1.3592,8.069,0.020868,0.021552,105.27
2457954,7/19/2017,Wed,64.293,13258,0.68353,3.5659,1680.5,127.79,111.76,,0.30269,,35.011,4.2869,0.37259,17.5,9.583,1.3584,8.0634,0.020687,0.021231,105.25
2457955,7/20/2017,Thu,64.373,13388,0.67868,3.556,1668.6,127.77,111.97,,0.30253,,34.763,4.2908,0.36995,17.528,9.5278,1.3534,8.0467,0.020602,0.0214,105.32
2457956,7/21/2017,Fri,64.387,13350,0.67545,3.5692,1660.6,127.77,111.15,,0.30252,,34.597,4.2829,0.36819,17.571,9.5187,1.3436,8.0237,0.021066,0.021844,105.32
2457959,7/24/2017,Mon,64.395,13311,0.67655,3.5661,1663.3,127.84,111.02,,0.3021,,34.654,4.2776,0.36879,17.685,9.5095,1.3454,8.0154,0.020916,0.02164,105.34
2457960,7/25/2017,Tue,64.37,13305,0.67503,3.5734,1659.6,127.72,111.57,,0.30223,,34.576,4.2818,0.36796,17.748,9.5192,1.3464,7.9713,0.020329,0.020934,105.31
2457961,7/26/2017,Wed,64.359,13303,0.67585,3.5579,1661.6,127.84,111.85,,0.30366,,34.618,4.284,0.36841,17.73,9.4803,1.3426,7.9599,0.019968,0.020585,105.33
2457962,7/27/2017,Thu,64.139,13319,0.67439,3.5544,1658,127.77,111.39,,0.30163,,34.543,4.2774,0.36761,17.679,9.5,1.3336,7.9492,0.019736,0.020387,105.35
2457963,7/28/2017,Fri,64.127,13384,0.67055,3.5587,1648.6,127.77,110.84,,0.30282,,34.346,4.2817,0.36552,17.761,9.4733,1.3331,7.923,0.019231,0.020113,105.35
2457966,7/31/2017,Mon,64.19,13282,0.66803,3.5616,1642.4,127.61,110.39,,0.30192,,34.217,4.2816,0.36414,17.833,9.436,1.3347,7.9069,0.019235,0.019916,105.38
2457967,8/1/2017,Tue,64.076,13313,0.66686,3.5627,1639.5,127.61,110.26,,0.3015,,34.157,4.2856,0.36351,17.814,9.4316,1.3375,7.9102,0.019697,0.020329,105.38
2457968,8/2/2017,Wed,63.659,13362,0.66433,3.5783,1633.3,127.79,110.56,,0.30194,,34.028,4.2852,0.36212,17.869,9.4198,1.3447,7.8845,0.019198,0.020161,105.38
2457969,8/3/2017,Thu,63.686,13381,0.66358,3.6005,1631.5,127.75,110.24,,0.30178,,33.989,4.2782,0.36172,17.861,9.3856,1.3457,7.9008,0.018911,0.020396,105.37
2457970,8/4/2017,Fri,63.667,13303,0.66863,3.6269,1643.9,127.75,110.76,,0.30169,,34.248,4.2783,0.36447,17.868,9.4619,1.3485,7.9434,0.019055,0.020174,105.32
2457974,8/8/2017,Tue,63.678,13339,0.66931,3.6101,1645.5,127.74,110.48,,0.3021,,34.283,4.2854,0.36484,17.901,9.4724,1.3632,7.9349,0.019164,0.020379,105.32
2457975,8/9/2017,Wed,63.876,13374,0.67082,3.597,1649.3,127.87,109.9,,0.30214,,34.36,4.2893,0.36566,17.98,9.4557,1.3653,7.9655,0.019172,0.020165,105.37
2457976,8/10/2017,Thu,64.1,13380,0.67024,3.5861,1647.8,127.9,109.39,,0.30057,,34.33,4.2914,0.36535,17.92,9.4506,1.3736,7.9493,0.019015,0.020602,105.25
2457977,8/11/2017,Fri,64.13,13353,0.66673,3.5837,1639.2,127.9,109.07,,0.30249,,34.151,4.2956,0.36343,17.861,9.4384,1.3682,7.943,0.019429,0.020488,105.37
2457980,8/14/2017,Mon,64.102,13374,0.66818,3.5836,1642.8,127.72,109.62,,0.30167,,34.225,4.2937,0.36422,17.772,9.4259,1.3713,7.9357,0.019497,0.021013,105.37
2457981,8/15/2017,Tue,64.128,13426,0.67162,3.6167,1651.2,127.71,110.53,,0.30215,,34.401,4.2961,0.3661,17.837,9.4458,1.3807,7.9719,0.02004,0.021022,105.37
2457982,8/16/2017,Wed,64.169,13367,0.67195,3.6236,1652,127.9,110.62,,0.30402,,34.418,4.2989,0.36628,17.719,9.441,1.3747,7.9518,0.019845,0.021368,105.37
2457983,8/17/2017,Thu,64.165,13313,0.67132,3.6257,1650.5,127.83,109.88,,0.30122,,34.386,4.2959,0.36593,17.75,9.442,1.3696,7.9541,0.019853,0.021245,105.37
2457984,8/18/2017,Fri,64.116,13389,0.67034,3.6194,1648.1,127.83,109.06,,0.3017,,34.335,4.2897,0.3654,17.797,9.4214,1.3657,7.9207,0.019623,0.02058,105.37
2457987,8/21/2017,Mon,64.125,13378,0.66718,3.6172,1640.3,127.82,108.87,,0.30231,,34.174,4.2874,0.36368,17.661,9.3957,1.3651,7.8939,0.019253,0.021101,105.37
2457988,8/22/2017,Tue,64.074,13353,0.66975,3.6179,1646.6,127.83,109.43,,0.30139,,34.305,4.281,0.36508,17.657,9.4356,1.3722,7.9142,0.019124,0.020986,105.37
2457989,8/23/2017,Wed,64.069,13366,0.667,3.6072,1639.9,128.16,109.06,,0.30206,,34.165,4.2793,0.36358,17.726,9.4222,1.3854,7.8771,0.019117,0.02064,105.37
2457990,8/24/2017,Thu,64.021,13329,0.66721,3.5981,1640.4,127.95,109.33,,0.30217,,34.175,4.279,0.3637,17.689,9.4262,1.3861,7.8404,0.019331,0.021169,
2457991,8/25/2017,Fri,63.996,13289,0.6638,3.5843,1632,127.95,109.39,,0.30212,,34.001,4.2737,0.36184,17.629,9.3674,1.3823,7.7832,0.019279,0.020986,
2457994,8/28/2017,Mon,63.912,13279,0.65847,3.579,1618.9,127.95,109.2,,0.30067,,33.728,4.2673,0.35893,17.788,9.3561,1.3791,7.7624,0.019279,0.021552,
2457995,8/29/2017,Tue,64.015,13314,0.65547,3.5734,1611.5,128.06,109.02,,0.30125,,33.574,4.267,0.3573,17.881,9.3367,1.3756,7.7349,0.019365,0.021524,
2457996,8/30/2017,Wed,63.985,13410,0.66142,3.5908,1626.1,128.74,110.28,,0.30137,,33.879,4.27,0.36054,17.786,9.3758,1.3873,7.7953,0.019264,0.021758,105.23
2457997,8/31/2017,Thu,63.927,13336,0.66319,3.5835,1630.5,128.74,110.16,,0.30308,,33.969,4.2712,0.3615,17.809,9.3723,1.3965,7.7863,0.018979,0.02116,
2457998,9/1/2017,Fri,64.031,13323,0.66295,3.5736,1629.9,128.74,110.13,,0.30133,,33.957,4.2709,0.36137,17.799,9.4195,1.3953,7.7925,0.018815,0.021133,
2458002,9/5/2017,Tue,64.132,13302,0.6613,3.569,1625.8,128.85,108.9,,0.3014,,33.873,4.26,0.36047,17.859,9.3625,1.3815,7.7854,0.018646,0.020563,105.37
2458003,9/6/2017,Wed,64.075,13330,0.66029,3.55,1623.4,129.27,109.01,,0.30226,,33.821,4.2377,0.35992,17.813,9.3603,1.3876,7.7867,0.018355,0.020354,
2458004,9/7/2017,Thu,64.004,13349,0.65597,3.5224,1612.7,129.32,108.56,,0.30217,,33.6,4.2093,0.35757,17.693,9.3118,1.3847,7.7474,0.018464,0.020367,
2458005,9/8/2017,Fri,63.785,13187,0.65439,3.5128,1608.9,129.32,107.74,,0.30013,,33.519,4.195,0.35671,17.706,9.3071,1.3746,7.7372,0.018332,0.021079,105.35
2458008,9/11/2017,Mon,63.933,13183,0.65778,3.5243,1617.2,129.4,109.06,,0.30135,,33.692,4.198,0.35855,17.656,9.3544,1.378,7.8397,0.01845,0.020807,105.38
2458009,9/12/2017,Tue,64.028,13216,0.65869,3.5434,1619.4,129.41,110.04,,0.30058,,33.739,4.2073,0.35905,17.763,9.3453,1.3717,7.8395,0.018162,0.020743,
2458010,9/13/2017,Wed,64.007,13247,0.66116,3.54,1625.5,130.1,110.49,,0.30205,,33.865,4.1923,0.3604,17.77,9.3865,1.3799,7.8829,0.018012,0.020284,
2458011,9/14/2017,Thu,64.132,13259,0.66226,3.5217,1628.2,130.76,110.59,,0.30232,,33.922,4.2062,0.361,17.732,9.3663,1.3874,7.9002,0.017618,0.020056,105.2
2458012,9/15/2017,Fri,64.116,13241,0.65876,3.5221,1619.6,130.76,110.95,,0.30088,,33.742,4.1891,0.35909,17.676,9.356,1.3723,7.8391,0.0178,0.02004,105.13
2458015,9/18/2017,Mon,64.14,13302,0.6592,3.5278,1620.7,130.46,111.46,,0.29998,,33.765,4.1882,0.35933,17.739,9.3363,1.3761,7.8248,0.018018,0.020048,105.35
2458016,9/19/2017,Tue,64.311,13345,0.65721,3.5121,1615.8,130.73,111.51,,0.30076,,33.663,4.1915,0.35825,17.764,9.3294,1.3674,7.8048,0.017674,0.020186,105.38
2458017,9/20/2017,Wed,64.29,13340,0.65767,3.5176,1616.9,130.99,111.57,,0.30284,,33.687,4.1873,0.35849,17.725,9.3852,1.3558,7.8122,0.017483,0.019885,105.39
2458018,9/21/2017,Thu,64.806,13268,0.66026,3.5095,1623.3,130.41,112.38,,0.30202,,33.819,4.1984,0.35991,17.862,9.3429,1.3677,7.8144,0.017322,0.019771,105.37
2458019,9/22/2017,Fri,64.792,13244,0.65859,3.4943,1619.2,130.41,112.07,,0.30116,,33.734,4.198,0.359,17.753,9.3524,1.3645,7.7906,0.017194,0.019869,105.29
2458022,9/25/2017,Mon,65.124,13270,0.66416,3.5191,1632.9,130.41,111.89,,0.30074,,34.019,4.2048,0.36203,17.87,9.3999,1.3753,7.8157,0.016829,0.019286,105.39
2458023,9/26/2017,Tue,65.45,13446,0.66819,3.5275,1642.8,129.86,112.15,,0.30226,,34.225,4.206,0.36423,17.977,9.4424,1.3894,7.889,0.016731,0.019384,105.38
2458024,9/27/2017,Wed,65.707,13491,0.67059,3.5439,1648.7,129.89,112.84,,0.30053,,34.349,4.2218,0.36554,18.136,9.4568,1.386,7.9513,0.017024,0.019179,105.42
2458025,9/28/2017,Thu,65.457,13533,0.66829,3.5289,1643,129.55,112.57,,0.30253,,34.231,4.2318,0.36428,18.194,9.4392,1.3853,7.9451,0.017007,0.019372,105.41
2458026,9/29/2017,Fri,65.306,13419,0.66672,3.534,1639.2,129.55,112.53,,0.30222,,34.15,4.2205,0.36343,18.171,9.4197,1.3842,7.9643,0.017538,0.019354,105.39
2458029,10/2/2017,Mon,65.3,13592,0.67056,3.5373,1648.6,129.02,112.66,,0.30215,,34.347,4.2332,0.36552,18.245,9.4756,1.3887,7.9904,0.017963,0.019767,105.41
2458030,10/3/2017,Tue,65.514,13587,0.67011,3.5279,1647.5,129.1,112.92,,0.30244,,34.324,4.2387,0.36527,18.232,9.4435,1.3966,7.9821,0.017819,0.019825,105.38
2458031,10/4/2017,Wed,65.029,13418,0.66957,3.513,1646.2,129,112.73,,0.30205,,34.296,4.2273,0.36498,18.231,9.455,1.3956,7.9484,0.017857,0.02,105.41
2458032,10/5/2017,Thu,65.151,13492,0.67231,3.5225,1652.9,128.84,112.74,,0.30169,,34.437,4.2292,0.36648,18.34,9.4777,1.4034,7.9924,0.017516,0.019689,105.42
2458033,10/6/2017,Fri,65.393,13494,0.672,3.5205,1652.2,128.84,112.85,,0.30269,,34.421,4.2367,0.36631,18.547,9.4723,1.4116,8.0134,0.018018,0.020268,105.25
2458037,10/10/2017,Tue,65.245,13442,0.6673,3.4944,1640.6,128.43,112.22,,0.30161,,34.18,4.219,0.36374,18.661,9.422,1.414,7.9472,0.017662,0.019635,105.37
2458038,10/11/2017,Wed,65.162,13585,0.6648,3.4909,1634.4,128.23,112.29,,0.30305,,34.052,4.2223,0.36238,18.729,9.4011,1.4128,7.9202,0.017816,0.019493,105.3
2458039,10/12/2017,Thu,65.06,13557,0.66503,3.4987,1635,127.99,112.26,,0.30193,,34.064,4.2221,0.36251,18.763,9.4049,1.4036,7.8987,0.017816,0.019759,105.05
2458040,10/13/2017,Fri,64.8,13573,0.66538,3.501,1635.9,127.99,111.89,,0.30238,,34.081,4.2214,0.3627,18.923,9.4196,1.3921,7.8832,0.017587,0.019444,105.28
2458043,10/16/2017,Mon,64.716,13472,0.66726,3.498,1640.5,127.72,111.87,,0.30212,,34.178,4.2171,0.36372,19.064,9.4421,1.3927,7.8898,0.017394,0.019283,105.25
2458044,10/17/2017,Tue,65.016,13492,0.6699,3.5123,1647,127.49,112.34,,0.30283,,34.313,4.2235,0.36516,18.983,9.4455,1.3955,7.9468,0.017352,0.019279,105.33
2458045,10/18/2017,Wed,65.065,13572,0.66858,3.5033,1643.7,127.49,112.89,,0.30284,,34.246,4.224,0.36444,18.855,9.4241,1.4007,7.9579,0.017227,0.019212,105.42
2458046,10/19/2017,Thu,64.99,13563,0.66531,3.4868,1635.7,127.4,112.52,,0.30133,,34.078,4.2227,0.36266,18.835,9.4046,1.4243,7.9528,0.017295,0.019497,105.35
2458047,10/20/2017,Fri,65.021,13549,0.6682,3.4913,1642.8,127.4,113.42,,0.30178,,34.226,4.2257,0.36423,18.992,9.4481,1.4349,7.9854,0.017274,0.019369,105.37
2458050,10/23/2017,Mon,65.008,13596,0.67057,3.4939,1648.6,127.28,113.71,,0.3021,,34.347,4.2373,0.36553,19.045,9.4416,1.4353,7.9975,0.017334,0.019264,105.32
2458051,10/24/2017,Tue,65.087,13474,0.66944,3.5052,1645.8,127.11,113.9,,0.30199,,34.289,4.2333,0.36491,19.174,9.4441,1.4492,7.9962,0.017289,0.019113,105.3
2458052,10/25/2017,Wed,64.926,13586,0.66728,3.5088,1640.6,127.08,113.82,,0.30154,,34.179,4.2358,0.36374,19.081,9.4251,1.4547,8.0169,0.017109,0.019242,105.33
2458053,10/26/2017,Thu,64.836,13650,0.67328,3.5271,1655.3,127.04,113.85,,0.30195,,34.486,4.2347,0.367,19.102,9.518,1.4601,8.1363,0.017021,0.01908,105.33
2458054,10/27/2017,Fri,65.053,13552,0.67934,3.5342,1670.2,127.04,113.93,,0.30435,,34.796,4.2418,0.37031,19.175,9.5311,1.4577,8.1844,0.016625,0.018546,105.36
2458057,10/30/2017,Mon,64.866,13656,0.67734,3.5255,1665.3,126.68,113.3,,0.30265,,34.694,4.238,0.36922,19.191,9.5076,1.4569,8.166,0.016488,0.018481,105.35
2458058,10/31/2017,Tue,64.756,13572,0.67631,3.5208,1662.7,126.69,113.59,,0.30272,,34.641,4.2328,0.36865,19.157,9.5092,1.462,8.1808,0.0163,0.018396,105.39
2458059,11/1/2017,Wed,64.586,13563,0.67751,3.5123,1665.7,126.73,114.03,,0.30292,,34.703,4.2315,0.36931,19.134,9.5135,1.4507,8.1448,0.016399,0.018409,105.32
2458060,11/2/2017,Thu,64.594,13497,0.67546,3.5087,1660.7,126.75,113.97,,0.30303,,34.598,4.2303,0.36819,19.004,9.5017,1.4459,8.141,0.01645,0.018332,105.29
2458061,11/3/2017,Fri,64.563,13436,0.67771,3.5112,1666.2,126.75,114.17,,0.30272,,34.713,4.2349,0.36942,19.134,9.5183,1.4463,8.1663,0.016281,0.017976,105.28
2458064,11/6/2017,Mon,64.635,13560,0.679,3.5076,1669.4,126.53,113.91,,0.3037,,34.779,4.2317,0.37012,19.069,9.5247,1.4464,8.1496,0.015559,0.01744,105.27
2458065,11/7/2017,Tue,65.03,13458,0.68025,3.5167,1672.4,126.51,114.05,,0.30297,,34.843,4.2292,0.3708,19.136,9.5336,1.4487,8.1798,0.015538,0.017486,105.29
2458066,11/8/2017,Wed,64.944,13541,0.67933,3.5102,1670.2,126.48,113.65,,0.3027,,34.796,4.2289,0.3703,19.081,9.535,1.4435,8.1648,0.015635,0.017599,105.3
2458067,11/9/2017,Thu,64.987,13502,0.67685,3.5296,1664.1,126.35,113.32,,0.30283,,34.669,4.2068,0.36895,19.091,9.5059,1.4383,8.1359,0.015506,0.017495,105.19
2458068,11/10/2017,Fri,65.175,13493,0.67541,3.5484,1660.5,126.35,113.44,,0.30252,,34.595,4.1913,0.36817,19.075,9.4896,1.4417,8.1249,0.01554,0.017621,105.07
2458072,11/14/2017,Tue,65.432,13546,0.66898,3.5363,1644.7,126.39,113.48,,0.30245,,34.266,4.194,0.36466,19.127,9.4296,1.4535,8.1884,0.016418,0.017963,105.28
2458073,11/15/2017,Wed,65.268,13588,0.66699,3.5293,1639.8,126.32,112.94,,0.30287,,34.164,4.1742,0.36358,19.239,9.4309,1.4531,8.2353,0.016327,0.01809,105.2
2458074,11/16/2017,Thu,65.326,13559,0.66908,3.517,1645,126.19,112.99,,0.30179,,34.271,4.176,0.36471,19.105,9.4181,1.4587,8.212,0.016345,0.018136,105.32
2458075,11/17/2017,Fri,65.02,13599,0.66773,3.5131,1641.7,126.19,112.23,,0.30236,,34.202,4.1611,0.36398,18.969,9.4268,1.4693,8.2471,0.016303,0.01779,105.29
2458078,11/20/2017,Mon,65.104,13466,0.67035,3.517,1648.1,126.06,112.42,,0.30109,,34.336,4.1495,0.36541,19.009,9.4602,1.4674,8.2856,0.016303,0.01779,105.3
2458079,11/21/2017,Tue,64.896,13594,0.67108,3.516,1649.9,126.06,112.38,,0.3022,,34.373,4.1406,0.3658,18.833,9.4573,1.4639,8.2279,0.016057,0.017593,105.28
2458080,11/22/2017,Wed,64.878,13541,0.66797,3.5121,1642.2,126.05,111.56,,0.30274,,34.214,4.1114,0.36411,18.719,9.4172,1.4582,8.1911,0.015893,0.017277,105.42
2458081,11/23/2017,Thu,64.576,13527,0.66467,3.5116,1634.1,125.91,111.24,,0.30198,,34.045,4.1082,0.36231,18.63,9.404,1.4516,8.135,0.015805,,105.19
2458082,11/24/2017,Fri,64.672,13519,0.66062,3.509,1624.2,125.91,111.47,,0.30178,,33.838,4.1166,0.3601,18.557,9.3828,1.453,8.1305,0.015728,0.016966,105.2
2458085,11/27/2017,Mon,64.481,13548,0.66076,3.5017,1624.5,125.88,111.03,,0.30077,,33.845,4.1147,0.36018,18.532,9.3967,1.447,8.1478,0.01581,0.017212,105.29
2458086,11/28/2017,Tue,64.422,13481,0.66349,3.5104,1631.2,125.75,111.27,,0.30151,,33.985,4.1035,0.36167,18.577,9.417,1.444,8.2202,0.015733,0.017253,105.31
2458087,11/29/2017,Wed,64.329,13529,0.6646,3.5031,1634,125.75,111.86,,0.3013,,34.042,4.0816,0.36227,18.539,9.4107,1.4512,8.2391,0.015689,0.017467,105.43
2458088,11/30/2017,Thu,64.472,13566,0.66211,3.4944,1627.8,125.54,112.36,,0.30176,,33.914,4.0888,0.36091,18.613,9.3864,1.4609,8.3041,0.015741,0.017422,105.36
2458089,12/1/2017,Fri,64.516,13541,0.66241,3.4849,1628.6,125.54,112.25,,0.30267,,33.929,4.089,0.36108,18.653,9.394,1.4537,8.2817,0.015487,0.017138,105.33
2458092,12/4/2017,Mon,64.376,13505,0.66468,3.4889,1634.2,125.35,112.74,,0.30218,,34.046,4.0624,0.36232,18.631,9.3998,1.46,8.3246,0.01576,0.017397,105.33
2458093,12/5/2017,Tue,64.365,13489,0.66615,3.5043,1637.8,125.51,112.71,,0.30163,,34.121,4.068,0.36312,18.716,9.4299,1.4535,8.293,0.01576,0.017343,105.36
2458094,12/6/2017,Wed,64.527,13571,0.66762,3.5163,1641.4,125.32,112.2,,0.30097,,34.196,4.0757,0.36392,18.869,9.4438,1.4531,8.273,0.016064,0.017924,105.46
2458095,12/7/2017,Thu,64.57,13519,0.66803,3.5174,1642.4,125.4,112.76,,0.30174,,34.217,4.0875,0.36414,18.94,9.4623,1.4621,8.2965,0.016033,0.017699,105.39
2458096,12/8/2017,Fri,64.461,13537,0.66971,3.5227,1646.5,125.4,113.5,,0.30206,,34.303,4.0877,0.36506,18.937,9.4522,1.4604,8.3075,0.015659,0.017498,105.38
2458099,12/11/2017,Mon,64.367,13531,0.6679,3.5311,1642.1,125.32,113.45,,0.30205,,34.211,4.0767,0.36407,18.995,9.4661,1.4459,8.3739,0.015239,0.017289,107.45
2458100,12/12/2017,Tue,64.387,13548,0.67104,3.5483,1649.8,125.25,113.6,,0.30232,,34.371,4.0783,0.36578,19.168,9.4728,1.4421,8.3632,0.015394,0.017507,109.5
2458101,12/13/2017,Wed,64.453,13528,0.66908,3.5272,1645,125.31,113.03,,0.30295,,34.271,4.0865,0.36471,19.128,9.4265,1.4296,8.3563,0.015708,0.017671,109.5
2458102,12/14/2017,Thu,64.347,13622,0.66769,3.5228,1641.5,125.17,112.52,,0.30199,,34.2,4.0845,0.36396,19.092,9.4564,1.4304,8.2827,0.015694,0.017544,109.8
2458103,12/15/2017,Fri,64.074,13509,0.66902,3.5161,1644.8,125.17,112.58,,0.30123,,34.268,4.0795,0.36468,19.124,9.4741,1.4276,8.3555,0.015671,0.017455,109.87
2458106,12/18/2017,Mon,64.229,13542,0.66759,3.5049,1641.3,124.87,112.46,,0.30202,,34.195,4.0815,0.3639,19.054,9.4547,1.4275,8.3431,0.015516,0.017492,109.88
2458107,12/19/2017,Tue,64.014,13564,0.66583,3.501,1637,124.96,112.94,,0.30219,,34.104,4.0817,0.36294,19.184,9.4241,1.4307,8.3675,0.015701,0.017394,110.6
2458108,12/20/2017,Wed,64.114,13518,0.66338,3.4939,1631,124.95,113.35,,0.30209,,33.979,4.0742,0.36161,19.233,9.4101,1.4329,8.377,0.015521,0.017215,110.71
2458109,12/21/2017,Thu,64.022,13547,0.66368,3.4854,1631.7,124.79,113.39,,0.30188,,33.994,4.0775,0.36177,19.415,9.4226,1.426,8.3832,0.01547,0.017141,110.7
