,Date,BCHBTC_d,DASHBTC,ETCBTC,ETHBTC,GASBTC_e,GNOBTC_e,LSKBTC,LTCBTC,NXTBTC,OMGBTC_e,POTBTC,REPBTC_e,XEMBTC,XMRBTC,XRPBTC,ZECBTC_e,ZRXBTC_e,USDBTC_d
140,2017-07-07 04-PM,,0.0771,0.00656,0.09815,,0.1226875,0.0009106,0.01879,4.30E-05,,3.85E-05,0.00995241,6.27E-05,0.018,9.35E-05,0.1030575,,0.000400877
141,2017-07-07 05-AM,,0.0803,0.006757,0.1025,,0.1271,0.00096,0.01913,4.74E-05,,3.75E-05,0.01101875,6.52E-05,0.01891,9.62E-05,0.10865,,0.000388668
142,2017-07-07 05-PM,,0.07811,0.006532,0.0998,,0.12475,0.000903,0.01878,4.37E-05,,4.00E-05,0.00998,6.20E-05,0.01795,9.38E-05,0.103792,,0.000398492
143,2017-07-07 06-AM,,0.08,0.00675,0.1021,,0.128646,0.0009422,0.01878,4.77E-05,,3.73E-05,0.01103701,6.54E-05,0.01872,9.60E-05,0.108226,,0.00039426
144,2017-07-07 06-PM,,0.07819,0.006548,0.09852,,0.1221648,0.0009124,0.01881,4.26E-05,,3.98E-05,0.010009632,6.19E-05,0.01807,9.30E-05,0.103446,,0.000400601
145,2017-07-07 07-AM,,0.0767,0.006749,0.1007,,0.126882,0.000923,0.01868,4.76E-05,,3.72E-05,0.01092595,6.52E-05,0.01844,9.52E-05,0.106742,,0.00039671
146,2017-07-07 07-PM,,0.0785,0.00652,0.09795,,0.121458,0.0009133,0.01858,4.29E-05,,3.99E-05,0.00985377,6.33E-05,0.01794,9.29E-05,0.101868,,0.000399404
147,2017-07-07 08-AM,,0.07665,0.006715,0.1012,,0.127512,0.000945,0.01869,4.76E-05,,3.73E-05,0.01086888,6.38E-05,0.0184,9.43E-05,0.10626,,0.000396714
148,2017-07-07 08-PM,,0.07755,0.006478,0.09794,,0.122425,0.000901,0.01827,4.42E-05,,4.20E-05,0.00974503,6.22E-05,0.018,9.29E-05,0.1018576,,0.00040068
149,2017-07-07 09-AM,,0.0772,0.006677,0.1008,,0.126,0.0009119,0.01879,4.78E-05,,3.77E-05,0.01084608,6.37E-05,0.0187,9.43E-05,0.104832,,0.000396791
150,2017-07-07 09-PM,,0.07761,0.006473,0.09759,,0.1210116,0.0009112,0.01818,4.41E-05,,4.27E-05,0.009289592,6.46E-05,0.01798,9.34E-05,0.1014936,,0.000404532
151,2017-07-07 10-AM,,0.07768,0.006689,0.1007,,0.125875,0.0009318,0.01901,4.73E-05,,3.79E-05,0.0108756,6.35E-05,0.0186,9.53E-05,0.104728,,0.000396563
152,2017-07-07 10-PM,,0.07658,0.006449,0.0958,,0.120708,0.0009185,0.01829,4.26E-05,,4.58E-05,0.008991788,6.52E-05,0.01803,9.29E-05,0.101548,,0.000408797
153,2017-07-07 11-AM,,0.07686,0.00664,0.09949,,0.1253574,0.000911,0.01845,4.49E-05,,3.79E-05,0.01084441,6.24E-05,0.01832,9.42E-05,0.1044645,,0.000402576
154,2017-07-07 11-PM,,0.07709,0.006433,0.09638,,0.115656,0.0009049,0.01842,4.05E-05,,4.33E-05,0.009296815,6.30E-05,0.01777,9.24E-05,0.1002352,,0.000403714
155,2017-07-07 12-AM,,0.08117,0.006771,0.1016,,0.128016,0.0009578,0.01951,4.90E-05,,3.70E-05,0.01075944,6.60E-05,0.01909,9.67E-05,0.110744,,0.000384903
156,2017-07-07 12-PM,,0.07583,0.006601,0.09861,,0.1252347,0.0009083,0.01846,4.36E-05,,3.67E-05,0.01064988,6.20E-05,0.0181,9.34E-05,0.1035405,,0.000401606
157,2017-07-08 01-AM,,0.07609,0.006151,0.0945,,0.108675,0.0008684,0.01799,3.78E-05,,3.80E-05,0.00964845,6.05E-05,0.01748,8.91E-05,0.09828,,0.000408497
158,2017-07-08 01-PM,,0.08029,0.006413,0.09588,,0.110262,0.0008553,0.01972,4.26E-05,,3.64E-05,0.009299401,6.04E-05,0.01769,8.87E-05,0.0977976,,0.000400639
159,2017-07-08 02-AM,,0.07525,0.006171,0.09469,,0.1060528,0.0008581,0.01792,3.60E-05,,3.73E-05,0.009469,6.02E-05,0.01708,8.70E-05,0.0965838,,0.000408277
160,2017-07-08 02-PM,,0.081,0.006384,0.09703,,0.1115845,0.0008465,0.01988,4.21E-05,,3.68E-05,0.009242108,6.22E-05,0.01801,9.04E-05,0.0989706,,0.00039707
161,2017-07-08 03-AM,,0.07676,0.006261,0.09606,,0.1123902,0.0008683,0.01803,3.89E-05,,3.69E-05,0.009548364,6.08E-05,0.01708,9.00E-05,0.0989418,,0.000405686
162,2017-07-08 03-PM,,0.0798,0.00642,0.09794,,0.112631,0.0008564,0.01978,4.21E-05,,3.72E-05,0.009274918,6.20E-05,0.01796,9.11E-05,0.0989194,,0.000398556
163,2017-07-08 04-AM,,0.07732,0.006322,0.09758,,0.1141686,0.000883,0.01824,3.99E-05,,3.70E-05,0.009455502,6.10E-05,0.01714,8.98E-05,0.0985558,,0.000401297
164,2017-07-08 04-PM,,0.08066,0.006357,0.09651,,0.1177422,0.0008628,0.01953,4.24E-05,,3.76E-05,0.008798817,6.16E-05,0.0177,9.07E-05,0.0974751,,0.000399501
165,2017-07-08 05-AM,,0.07668,0.006275,0.09671,,0.1170191,0.0008887,0.01824,3.81E-05,,3.79E-05,0.009021109,6.13E-05,0.01719,8.88E-05,0.0986442,,0.000406321
166,2017-07-08 05-PM,,0.08,0.006275,0.09515,,0.1189375,0.000865,0.01924,4.20E-05,,3.80E-05,0.008926973,6.05E-05,0.01776,8.90E-05,0.0961015,,0.000401023
167,2017-07-08 06-AM,,0.07628,0.006335,0.09668,,0.1140824,0.0008844,0.01815,3.92E-05,,3.74E-05,0.008875224,6.10E-05,0.01728,8.91E-05,0.0976468,,0.000408522
168,2017-07-08 06-PM,,0.08149,0.00629,0.09569,,0.1205694,0.000863,0.01949,4.26E-05,,3.84E-05,0.008976679,6.01E-05,0.01777,8.93E-05,0.09569,,0.000396888
169,2017-07-08 07-AM,,0.07629,0.00625,0.09671,,0.1141178,0.0008734,0.01838,3.91E-05,,3.86E-05,0.00864394,6.10E-05,0.01732,8.98E-05,0.0976771,,0.000408417
170,2017-07-08 07-PM,,0.08071,0.006349,0.09573,,0.1206198,0.0008544,0.01948,4.20E-05,,3.80E-05,0.00871143,6.03E-05,0.01755,8.99E-05,0.0966873,,0.000394228
171,2017-07-08 08-AM,,0.07689,0.006275,0.09571,,0.1110236,0.0008767,0.01865,3.93E-05,,3.83E-05,0.008809148,6.06E-05,0.01743,9.01E-05,0.0976242,,0.000405996
172,2017-07-08 08-PM,,0.08155,0.006349,0.0954,,0.11925,0.0008637,0.01945,4.33E-05,,3.83E-05,0.008964738,5.95E-05,0.01765,9.02E-05,0.097308,,0.000395257
173,2017-07-08 09-AM,,0.07888,0.006201,0.09484,,0.1119112,0.0008671,0.01909,4.12E-05,,3.75E-05,0.008537497,6.01E-05,0.01754,8.93E-05,0.0967368,,0.000405605
174,2017-07-08 09-PM,,0.08209,0.006388,0.09582,,0.1188168,0.0008635,0.01973,4.30E-05,,3.82E-05,0.009011871,6.02E-05,0.01804,9.08E-05,0.0967782,,0.000395146
175,2017-07-08 10-AM,,0.07965,0.00613,0.09535,,0.1115595,0.000845,0.01899,4.00E-05,,3.62E-05,0.00890569,6.04E-05,0.01748,8.72E-05,0.0963035,,0.000403894
176,2017-07-08 10-PM,,0.0815,0.006321,0.09479,,0.1175396,0.000872,0.02,4.34E-05,,3.82E-05,0.009031591,6.05E-05,0.01799,8.97E-05,0.0976337,,0.000392557
177,2017-07-08 11-AM,,0.07995,0.006156,0.09484,,0.1100144,0.0008325,0.01901,3.91E-05,,3.74E-05,0.00910464,5.99E-05,0.01751,8.89E-05,0.0967368,,0.000406823
178,2017-07-08 11-PM,,0.0821,0.00639,0.09632,,0.1175104,0.000874,0.02004,4.55E-05,,3.80E-05,0.0091504,6.21E-05,0.01808,9.04E-05,0.0982464,,0.000392269
179,2017-07-08 12-AM,,0.07854,0.006411,0.0953,,0.112454,0.0008881,0.01832,3.86E-05,,4.20E-05,0.009481397,6.16E-05,0.0174,9.13E-05,0.099112,,0.000406777
180,2017-07-08 12-PM,,0.08074,0.006198,0.09603,,0.1104345,0.0008196,0.01988,3.87E-05,,3.66E-05,0.009167984,6.04E-05,0.01758,8.85E-05,0.0969903,,0.000402985
181,2017-07-09 01-AM,,0.08056,0.006513,0.09653,,0.1168013,0.000892,0.02015,4.89E-05,,3.85E-05,0.00974953,6.25E-05,0.01833,9.32E-05,0.1003912,,0.000392977
182,2017-07-09 01-PM,,0.07975,0.006321,0.0952,,0.11424,0.0008504,0.01966,4.38E-05,,3.79E-05,0.009141104,6.08E-05,0.01818,9.05E-05,0.09996,,0.000398484
183,2017-07-09 02-AM,,0.08063,0.006587,0.09635,,0.117547,0.0008859,0.0201,4.95E-05,,3.94E-05,0.009683175,6.14E-05,0.01827,9.39E-05,0.1011675,,0.000392157
184,2017-07-09 02-PM,,0.07933,0.006349,0.0946,,0.112574,0.0008461,0.01949,4.35E-05,,3.79E-05,0.00900592,6.05E-05,0.01794,9.00E-05,0.098384,,0.000398248
185,2017-07-09 03-AM,,0.07972,0.006483,0.09695,,0.11634,0.000869,0.01997,4.73E-05,,3.98E-05,0.009545697,6.21E-05,0.01831,9.32E-05,0.1017975,,0.000393753
186,2017-07-09 03-PM,,0.08,0.006398,0.095,,0.11305,0.0008447,0.0195,4.52E-05,,3.75E-05,0.0089034,6.11E-05,0.01782,9.01E-05,0.09785,,0.000395127
187,2017-07-09 04-AM,,0.08001,0.006508,0.09734,,0.1148612,0.00088,0.01957,4.69E-05,,3.84E-05,0.009597724,6.15E-05,0.01806,9.33E-05,0.1031804,,0.00039412
188,2017-07-09 04-PM,,0.07987,0.006335,0.09472,,0.1127168,0.0008431,0.01951,4.37E-05,,3.87E-05,0.008954829,6.08E-05,0.0183,8.90E-05,0.0985088,,0.000395638
189,2017-07-09 05-AM,,0.08019,0.006428,0.09676,,0.116112,0.00087,0.01957,4.77E-05,,3.90E-05,0.009459258,6.16E-05,0.01798,9.42E-05,0.1025656,,0.000395745
190,2017-07-09 05-PM,,0.07983,0.006322,0.0949,,0.112931,0.000829,0.01945,4.40E-05,,3.86E-05,0.008860813,6.03E-05,0.01823,9.03E-05,0.097747,,0.000395637
191,2017-07-09 06-AM,,0.0801,0.006436,0.09775,,0.115345,0.000863,0.01986,4.63E-05,,3.87E-05,0.00955604,6.13E-05,0.01796,9.30E-05,0.103615,,0.000397013
192,2017-07-09 06-PM,,0.07981,0.006302,0.09515,,0.1113255,0.0008358,0.01961,4.34E-05,,3.89E-05,0.00884895,6.08E-05,0.01818,8.96E-05,0.097053,,0.000396511
193,2017-07-09 07-AM,,0.08051,0.006448,0.09697,,0.1153943,0.0008745,0.01976,4.77E-05,,3.90E-05,0.009145241,6.12E-05,0.01794,9.33E-05,0.1027882,,0.000397611
194,2017-07-09 07-PM,,0.0789,0.006295,0.09529,,0.1133951,0.0008353,0.01986,4.34E-05,,3.84E-05,0.008899133,6.10E-05,0.01835,8.99E-05,0.0971958,,0.000397215
195,2017-07-09 08-AM,,0.08022,0.006392,0.09641,,0.115692,0.0008624,0.01947,4.52E-05,,3.89E-05,0.009119422,6.08E-05,0.0177,9.25E-05,0.1021946,,0.000401281
196,2017-07-09 08-PM,,0.07923,0.006295,0.09559,,0.1118403,0.0008271,0.01989,4.40E-05,,3.82E-05,0.00898546,6.10E-05,0.01823,9.11E-05,0.0975018,,0.000397772
197,2017-07-09 09-AM,,0.08,0.006415,0.09587,,0.115044,0.0008428,0.01958,4.63E-05,,3.80E-05,0.00890153,6.06E-05,0.01768,9.24E-05,0.1006635,,0.000399106
198,2017-07-09 09-PM,,0.07949,0.006288,0.09567,,0.1119339,0.0008275,0.01996,4.39E-05,,3.84E-05,0.008965236,6.21E-05,0.01834,9.05E-05,0.0985401,,0.000398783
199,2017-07-09 10-AM,,0.0807,0.00643,0.09624,,0.1145256,0.0008416,0.01953,4.56E-05,,3.79E-05,0.00895032,6.07E-05,0.01776,9.20E-05,0.0991272,,0.000398406
200,2017-07-09 10-PM,,0.0795,0.006326,0.09567,,0.1109772,0.0008191,0.01966,4.26E-05,,3.86E-05,0.008842778,6.22E-05,0.01802,9.05E-05,0.0975834,,0.000401434
201,2017-07-09 11-AM,,0.08066,0.006449,0.09624,,0.115488,0.0008558,0.0199,4.54E-05,,3.78E-05,0.009065808,6.13E-05,0.01797,9.16E-05,0.1000896,,0.000398406
202,2017-07-09 11-PM,,0.07853,0.006294,0.09497,,0.1111149,0.0008239,0.01938,4.05E-05,,3.84E-05,0.008904387,6.11E-05,0.01795,9.03E-05,0.0968694,,0.000404349
203,2017-07-09 12-AM,,0.08139,0.006497,0.09585,,0.11502,0.0008889,0.01998,4.83E-05,,3.81E-05,0.00975753,6.20E-05,0.01821,9.31E-05,0.099684,,0.000393119
204,2017-07-09 12-PM,,0.08035,0.00642,0.09558,,0.1118286,0.0008401,0.01961,4.49E-05,,3.77E-05,0.009120244,6.14E-05,0.01789,9.15E-05,0.0994032,,0.000399616
205,2017-07-10 01-AM,,0.07799,0.006234,0.09486,,0.1109862,0.0008056,0.01945,4.23E-05,,3.80E-05,0.00896427,6.23E-05,0.01769,8.93E-05,0.0958086,,0.000403031
206,2017-07-10 01-PM,,0.07715,0.006255,0.0894,,0.108174,0.0007006,0.01868,3.92E-05,,3.47E-05,0.008471544,5.81E-05,0.01738,8.60E-05,0.091188,,0.000415282
207,2017-07-10 02-AM,,0.07825,0.00626,0.09466,,0.1107522,0.0008069,0.0195,4.25E-05,,3.85E-05,0.008930224,6.34E-05,0.01766,9.00E-05,0.0956066,,0.000403877
208,2017-07-10 02-PM,,0.0768,0.00632,0.0896,,0.103936,0.000708,0.01896,3.96E-05,,3.42E-05,0.008151808,5.84E-05,0.01724,8.52E-05,0.090496,,0.000421886
209,2017-07-10 03-AM,,0.07732,0.006229,0.09467,,0.1117106,0.0008252,0.01937,4.34E-05,,3.84E-05,0.008835551,6.28E-05,0.01757,8.94E-05,0.0965634,,0.000405186
210,2017-07-10 03-PM,,0.07717,0.00628,0.09006,,0.1026684,0.0007263,0.01903,3.93E-05,,3.28E-05,0.00738492,5.77E-05,0.0172,8.47E-05,0.09006,,0.000426754
211,2017-07-10 04-AM,,0.07685,0.00619,0.09445,,0.111451,0.00081,0.01935,4.24E-05,,3.80E-05,0.008745126,6.33E-05,0.01762,8.89E-05,0.0953945,,0.000404663
212,2017-07-10 04-PM,,0.07754,0.006314,0.09045,,0.1058265,0.000755,0.01927,4.10E-05,,3.28E-05,0.007266753,5.93E-05,0.01752,8.69E-05,0.09045,,0.000419375
213,2017-07-10 05-AM,,0.07701,0.0064,0.09453,,0.1106001,0.0008032,0.01956,4.51E-05,,3.75E-05,0.008714721,6.18E-05,0.01759,8.88E-05,0.0954753,,0.000403877
214,2017-07-10 05-PM,,0.07745,0.006299,0.09033,,0.1029762,0.00074,0.01934,4.12E-05,,3.44E-05,0.007605786,5.95E-05,0.01743,8.56E-05,0.0912333,,0.00041865
215,2017-07-10 06-AM,,0.07808,0.00652,0.09455,,0.1106235,0.0008148,0.01957,4.48E-05,,3.75E-05,0.008735475,6.16E-05,0.01775,8.93E-05,0.0954955,,0.000404292
216,2017-07-10 06-PM,,0.07752,0.006278,0.0897,,0.101361,0.0007425,0.01921,4.02E-05,,3.40E-05,0.0072657,5.86E-05,0.01743,8.55E-05,0.090597,,0.000422262
217,2017-07-10 07-AM,,0.07839,0.00665,0.0947,,0.110799,0.0008044,0.01977,4.62E-05,,3.75E-05,0.008787213,6.13E-05,0.0179,9.00E-05,0.096594,,0.000400162
218,2017-07-10 07-PM,,0.07729,0.00625,0.08975,,0.1014175,0.0007181,0.0193,3.96E-05,,3.37E-05,0.007231158,5.74E-05,0.0173,8.55E-05,0.0906475,,0.000419699
219,2017-07-10 08-AM,,0.07853,0.006643,0.0935,,0.11033,0.0007959,0.01965,4.40E-05,,3.79E-05,0.008722615,6.16E-05,0.01783,8.93E-05,0.096305,,0.000400778
220,2017-07-10 08-PM,,0.07718,0.0063,0.09,,0.0999,0.0007111,0.01912,3.93E-05,,3.37E-05,0.0073368,5.68E-05,0.01728,8.63E-05,0.0891,,0.000424198
221,2017-07-10 09-AM,,0.0787,0.006535,0.09373,,0.1115387,0.0007739,0.01956,4.24E-05,,3.76E-05,0.008740323,6.15E-05,0.01775,8.88E-05,0.0965419,,0.000401189
222,2017-07-10 09-PM,,0.07669,0.00632,0.08981,,0.0996891,0.0006817,0.01892,3.92E-05,,3.47E-05,0.00749195,5.66E-05,0.01726,8.57E-05,0.0880138,,0.00043611
223,2017-07-10 10-AM,,0.07909,0.00658,0.093,,0.11067,0.000775,0.01956,4.02E-05,,3.83E-05,0.00872712,6.13E-05,0.01782,8.89E-05,0.09579,,0.000402658
224,2017-07-10 10-PM,,0.0749,0.006261,0.08818,,0.0978798,0.00062,0.01913,3.78E-05,,3.39E-05,0.007222824,5.62E-05,0.01721,8.31E-05,0.085234788,,0.000433704
225,2017-07-10 11-AM,,0.07919,0.006431,0.09255,,0.1101345,0.0007495,0.01926,4.02E-05,,3.76E-05,0.00882094,6.03E-05,0.01774,8.80E-05,0.0953265,,0.000409095
226,2017-07-10 11-PM,,0.0739,0.00608,0.0877,,0.09647,0.0006895,0.01916,3.72E-05,,3.42E-05,0.007043187,5.71E-05,0.017,7.85E-05,0.08458665,,0.000431779
227,2017-07-10 12-AM,,0.07872,0.006232,0.09487,,0.1119466,0.0008167,0.01933,4.16E-05,,3.83E-05,0.008943395,6.17E-05,0.01786,8.89E-05,0.0967674,,0.000406673
228,2017-07-10 12-PM,,0.0775,0.006275,0.09052,,0.1095292,0.0007457,0.01893,3.97E-05,,3.65E-05,0.008760526,5.91E-05,0.0174,8.65E-05,0.0941408,,0.000411692
229,2017-07-11 01-AM,,0.07447,0.006182,0.08825,,0.0979575,0.00068,0.01934,3.68E-05,,3.42E-05,0.007326515,5.49E-05,0.0171,8.04E-05,0.08346685,,0.000429577
230,2017-07-11 01-PM,,0.07232,0.0063,0.08536,,0.0964568,0.0006509,0.01914,3.43E-05,,3.40E-05,0.00751168,5.45E-05,0.01627,7.84E-05,0.083430864,,0.000428866
231,2017-07-11 02-AM,,0.07257,0.005993,0.08676,,0.0980388,0.0006436,0.0191,3.68E-05,,3.29E-05,0.007183728,5.29E-05,0.01696,7.77E-05,0.080010072,,0.0004363
232,2017-07-11 02-PM,,0.071,0.006119,0.08378,,0.092158,0.0006499,0.01903,3.55E-05,,3.37E-05,0.007226025,5.25E-05,0.0157,7.61E-05,0.080085302,,0.000429013
233,2017-07-11 03-AM,,0.072,0.005803,0.08449,,0.0963186,0.0005943,0.0188,3.42E-05,,3.25E-05,0.007121662,5.21E-05,0.0168,7.48E-05,0.07874468,,0.000443896
234,2017-07-11 03-PM,,0.0716,0.006,0.08335,,0.0891845,0.0006416,0.01892,3.57E-05,,3.53E-05,0.007185604,5.23E-05,0.01595,7.59E-05,0.07911582,,0.0004329
235,2017-07-11 04-AM,,0.0717,0.00573,0.0845,,0.093795,0.0006752,0.01893,3.40E-05,,3.28E-05,0.006831825,5.19E-05,0.01642,7.51E-05,0.07698795,,0.000440723
236,2017-07-11 04-PM,,0.07325,0.006119,0.08488,,0.0908216,0.0006489,0.01919,3.64E-05,,3.60E-05,0.007502543,5.30E-05,0.01588,7.76E-05,0.081433872,,0.000428633
237,2017-07-11 05-AM,,0.0716,0.005804,0.0836,,0.092796,0.0006557,0.01885,3.45E-05,,3.28E-05,0.00692208,5.26E-05,0.01626,7.62E-05,0.07651908,,0.000445494
238,2017-07-11 05-PM,,0.07162,0.00612,0.08367,,0.0903636,0.0006325,0.01913,3.60E-05,,3.69E-05,0.007333676,5.17E-05,0.01608,7.79E-05,0.079578537,,0.000429564
239,2017-07-11 06-AM,,0.07041,0.005678,0.0791,,0.08701,0.0006228,0.01825,3.26E-05,,3.25E-05,0.00662858,5.00E-05,0.0156,7.06E-05,0.07445683,,0.000457038
240,2017-07-11 06-PM,,0.07101,0.006043,0.0823,,0.088884,0.0005954,0.01893,3.48E-05,,3.52E-05,0.007114835,5.14E-05,0.016,7.67E-05,0.07778173,,0.0004329
241,2017-07-11 07-AM,,0.07012,0.005737,0.08093,,0.0882137,0.0005802,0.01827,3.39E-05,,3.25E-05,0.006551283,4.97E-05,0.01533,7.06E-05,0.073735323,,0.00043348
242,2017-07-11 07-PM,,0.06875,0.005801,0.08074,,0.0880066,0.0005968,0.01875,3.25E-05,,3.37E-05,0.007243993,5.03E-05,0.01611,7.30E-05,0.0754919,,0.000438962
243,2017-07-11 08-AM,,0.06983,0.0057,0.07923,,0.087153,0.0005959,0.01825,3.36E-05,,3.25E-05,0.006584805,5.12E-05,0.01565,7.10E-05,0.074650506,,0.000444365
244,2017-07-11 08-PM,,0.0683,0.005816,0.08173,,0.0882684,0.0005982,0.01875,3.35E-05,,3.34E-05,0.007240461,4.99E-05,0.01609,7.45E-05,0.07494641,,0.000435954
245,2017-07-11 09-AM,,0.06743,0.00582,0.08378,,0.087969,0.0006332,0.01865,3.38E-05,,3.30E-05,0.006745966,5.21E-05,0.0158,7.56E-05,0.0783343,,0.000431406
246,2017-07-11 09-PM,,0.06988,0.005901,0.08138,,0.0870766,0.000595,0.01888,3.40E-05,,3.31E-05,0.007094708,5.31E-05,0.016,7.51E-05,0.076887824,,0.000433751
247,2017-07-11 10-AM,,0.07006,0.00583,0.0836,,0.091124,0.0006513,0.01861,3.49E-05,,3.29E-05,0.00683848,5.21E-05,0.01624,7.33E-05,0.079838,,0.000434974
248,2017-07-11 10-PM,,0.0701,0.005994,0.08283,,0.0902847,0.000612,0.01886,3.31E-05,,3.49E-05,0.007115925,5.00E-05,0.01591,7.64E-05,0.077388069,,0.00043308
249,2017-07-11 11-AM,,0.07179,0.006,0.08419,,0.0900833,0.0006691,0.0191,3.72E-05,,3.26E-05,0.007158676,5.21E-05,0.01637,7.63E-05,0.0799805,,0.00043177
250,2017-07-11 11-PM,,0.07106,0.00606,0.08261,,0.0883927,0.0006226,0.01907,3.36E-05,,3.47E-05,0.00711933,5.10E-05,0.016,7.61E-05,0.077942535,,0.000437828
251,2017-07-11 12-AM,,0.07505,0.006196,0.08964,,0.0977076,0.0006564,0.0194,3.85E-05,,3.44E-05,0.0076194,5.76E-05,0.01698,8.13E-05,0.084467772,,0.000426457
252,2017-07-11 12-PM,,0.0733,0.006235,0.08784,,0.0957456,0.000677,0.01925,3.78E-05,,3.34E-05,0.007671067,5.56E-05,0.01669,7.99E-05,0.084352752,,0.000421941
253,2017-07-12 01-AM,,0.07035,0.005993,0.08174,,0.0874618,0.0005958,0.01881,3.10E-05,,3.51E-05,0.007157972,4.98E-05,0.01583,7.48E-05,0.075307062,,0.000450629
254,2017-07-12 01-PM,,0.07437,0.00729,0.08598,,0.090279,0.0007168,0.01957,3.58E-05,,3.51E-05,0.007494017,5.42E-05,0.01631,7.79E-05,0.08202492,,0.000433261
255,2017-07-12 02-AM,,0.0705,0.0061,0.08198,,0.086079,0.0005994,0.01892,3.14E-05,,3.52E-05,0.007248672,4.99E-05,0.01587,7.62E-05,0.07615942,,0.00044964
256,2017-07-12 02-PM,,0.0737,0.007499,0.08648,,0.0890744,0.0007,0.01975,3.69E-05,,3.51E-05,0.007662128,5.45E-05,0.01646,7.80E-05,0.08168036,,0.000428517
257,2017-07-12 03-AM,,0.07124,0.006472,0.0834,,0.084234,0.0006074,0.01895,3.29E-05,,3.50E-05,0.007362552,5.11E-05,0.01603,7.70E-05,0.077145,,0.000447427
258,2017-07-12 03-PM,,0.0742,0.0078,0.08586,,0.090153,0.000714,0.02,3.56E-05,,3.53E-05,0.007703359,5.47E-05,0.01668,7.80E-05,0.081670032,,0.000425936
259,2017-07-12 04-AM,,0.07361,0.0065,0.08512,,0.0868224,0.0006252,0.01921,3.55E-05,,3.52E-05,0.00745481,5.15E-05,0.0164,7.87E-05,0.08005536,,0.00043841
260,2017-07-12 04-PM,,0.07352,0.0079,0.08624,,0.090552,0.0007121,0.01982,3.61E-05,,3.52E-05,0.007686571,5.50E-05,0.01649,7.81E-05,0.082350576,,0.000421638
261,2017-07-12 05-AM,,0.07282,0.006565,0.08438,,0.0860676,0.000661,0.01927,3.39E-05,,3.50E-05,0.007683643,5.12E-05,0.01641,7.73E-05,0.079764414,,0.000438398
262,2017-07-12 05-PM,,0.0744,0.007589,0.0913,,0.092213,0.000738,0.01993,3.78E-05,,3.51E-05,0.0076692,5.54E-05,0.01642,7.95E-05,0.08423338,,0.000418568
263,2017-07-12 06-AM,,0.07337,0.006685,0.08575,,0.087465,0.00066,0.0194,3.57E-05,,3.53E-05,0.0077175,5.41E-05,0.01643,7.82E-05,0.080613575,,0.000435161
264,2017-07-12 06-PM,,0.07482,0.007731,0.09278,,0.0918522,0.0007313,0.01975,3.73E-05,,3.55E-05,0.007955885,5.62E-05,0.01664,7.91E-05,0.09087801,,0.000419812
265,2017-07-12 07-AM,,0.07504,0.006756,0.08621,,0.0887963,0.000659,0.01953,3.56E-05,,3.51E-05,0.007856317,5.33E-05,0.01655,7.84E-05,0.081046021,,0.00043802
266,2017-07-12 07-PM,,0.07453,0.007844,0.09182,,0.091149714,0.0007322,0.01973,3.77E-05,,3.57E-05,0.00817198,5.59E-05,0.01702,8.01E-05,0.08979996,,0.000422926
267,2017-07-12 08-AM,,0.07482,0.00686,0.0882,,0.09261,0.0006613,0.01957,3.62E-05,,3.54E-05,0.007937118,5.35E-05,0.01661,7.85E-05,0.08296974,,0.000435899
268,2017-07-12 08-PM,,0.07436,0.00787,0.09009,,0.0918918,0.0007428,0.01951,3.68E-05,,3.60E-05,0.00828828,5.62E-05,0.01695,7.99E-05,0.089171082,,0.000422887
269,2017-07-12 09-AM,,0.07574,0.00699,0.08695,,0.090428,0.0006526,0.01952,3.59E-05,,3.54E-05,0.007742028,5.58E-05,0.0166,7.95E-05,0.0826025,,0.000432752
270,2017-07-12 09-PM,,0.0751,0.00783,0.09049,,0.0913949,0.0007191,0.01956,3.55E-05,,3.53E-05,0.008500631,5.55E-05,0.0166,7.95E-05,0.090173285,,0.000425013
271,2017-07-12 10-AM,,0.07515,0.007152,0.086,,0.0903,0.0006421,0.01959,3.62E-05,,3.50E-05,0.00778214,5.46E-05,0.01648,7.91E-05,0.08084,,0.000434783
272,2017-07-12 10-PM,,0.0756,0.007945,0.0932,,0.0932,0.0007309,0.01982,3.62E-05,,3.59E-05,0.008498908,5.53E-05,0.01683,8.00E-05,0.09004984,,0.000421493
273,2017-07-12 11-AM,,0.07531,0.0072,0.0864,,0.09072,0.0006856,0.0197,3.62E-05,,3.50E-05,0.007688736,5.50E-05,0.0165,8.02E-05,0.0824256,,0.000429091
274,2017-07-12 11-PM,,0.07506,0.00791,0.09434,,0.092953202,0.000733,0.01971,3.73E-05,,3.65E-05,0.00892079,5.60E-05,0.01698,8.26E-05,0.09051923,,0.00042089
275,2017-07-12 12-AM,,0.06928,0.006032,0.0823,,0.088061,0.000608,0.01894,3.25E-05,,3.49E-05,0.007265444,4.93E-05,0.01587,7.53E-05,0.075716,,0.000445625
276,2017-07-12 12-PM,,0.0749,0.007072,0.08556,,0.089838,0.0007,0.01945,3.58E-05,,3.49E-05,0.007586605,5.41E-05,0.01655,7.84E-05,0.082043484,,0.000432526
277,2017-07-13 01-AM,,0.075,0.0079,0.09261,,0.091017108,0.000769,0.0195,4.21E-05,,3.68E-05,0.008975761,5.71E-05,0.01679,8.61E-05,0.089451999,,0.000421053
